object_id,kind,hate,group,attack_severity,definition_verdict,adopted_definition,source_fit,query_fit,topic_hate,topic_group,rule_hate,rule_group,lexicon_risk,acceptance_mode,pre_acceptance_field_provenance,source_snapshot
definition:lex-0438:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""human_with_ai""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0441:sense:01,definition,,,,other_problem,在部分语境中，对跨性别者、变装者或被认为性别表达不符合传统期待的人使用的贬称；具体所指依语境判断，不把‘心理错位’或‘非常态’当作对这些人的事实定义。,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""human_with_ai""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0449:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""human_with_ai""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0453:sense:01,definition,,,,other_problem,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0454:sense:01,definition,,,,too_narrow,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0455:sense:01,definition,,,,too_narrow,比喻承接他人留下的责任、负担或损失的人，常带调侃或贬义；婚恋语境中可用于讥讽被认为接受他人感情或婚育经历的男性，具体身份与指控须依上下文判断。,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""human_with_ai""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0463:sense:01,definition,,,,other_problem,在部分文本中可隐去或暗示未写出的词语，包括粗俗或敏感内容；也可能是排版、技术或字面符号。不能单凭星号还原具体辱词或认定经过平台屏蔽。,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""human_with_ai""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0468:sense:01,definition,,,,other_problem,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0473:sense:01,definition,,,,reasonable,网络用语主要指的是中国城市上海。这一隐喻起源于2022年上海第六人民医院发布的一篇关于救治外籍患者特殊病例（涉及男性生殖器）的文章，引发了公众对于医疗资源分配问题的讨论。此义仅适用于相应的网络戏称语境；正常地名用法中的“爱丁堡”指苏格兰城市，不应直接套用此义。,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""human_with_ai""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0484:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0486:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0493:sense:01,definition,,,,other_problem,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0494:sense:01,definition,,,,other_problem,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0506:sense:01,definition,,,,other_problem,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0525:sense:01,definition,,,,other_problem,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0527:sense:01,definition,,,,other_problem,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0543:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0545:sense:01,definition,,,,other_problem,支持同性恋者及其平等权益、反对因性取向而歧视的立场或行动；2013年有‘撑同志，反歧视’活动，但不据此断定词语起源。,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""human_with_ai""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0562:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""human_with_ai""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0590:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0597:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0603:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0621:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0622:sense:01,definition,,,,other_problem,‘福建’的谐音写法，可用于口音模仿、地名戏称或地域贬损；是否带有贬义、是否在评价当地人，需结合具体上下文判断。,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""human_with_ai""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0623:sense:01,definition,,,,other_problem,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0624:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0625:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""human_with_ai""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0632:sense:01,definition,,,,other_problem,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0635:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0663:sense:01,definition,,,,other_problem,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0669:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0673:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0679:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0690:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0714:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0731:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0743:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0744:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0749:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0758:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0790:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-0791:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-new-4db860d45ffeff75:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-new-6b02c58315cc4cdf:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-new-85a9a8e7d39af4a3:sense:01,definition,,,,reasonable,,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
definition:lex-new-b5bb7feeffb85985:sense:01,definition,,,,other_problem,对黑人男性的贬损称呼,,,,,,,,explicit_user_bulk_acceptance,"{""definition_verdict"": ""ai_note""}","{""path"": ""resource-reviews-v1/definitions/snapshots/263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b/reviews.json"", ""sha256"": ""263e5b0aad86124316337ba1eb3a638e278a796a3b3d265cbfcea7c8ad2e2d3b""}"
demo:100,demo,hate,"[""Sexism""]",1,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""user_discussion"", ""attack_severity"": ""ai_note""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:1035,demo,non-hate,"[""Sexism""]",0,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:1158,demo,hate,"[""Sexism""]",1,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""user_discussion"", ""attack_severity"": ""ai_note""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:1180,demo,non-hate,"[""LGBTQ""]",0,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""user_discussion"", ""attack_severity"": ""ai_note""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:1224,demo,hate,"[""Sexism""]",2,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""user_discussion"", ""attack_severity"": ""ai_note""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:1240,demo,hate,[],1,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""user_discussion"", ""attack_severity"": ""ai_note""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
demo:1242,demo,non-hate,"[""Region"", ""LGBTQ"", ""Sexism""]",0,,,,,,,,,,explicit_user_bulk_acceptance,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""path"": ""sentence-completion-v1/snapshots/bf6acc5fbfa04d5263ec117ead04d701b4b6fc8ca45cfe3994edf0b0ff9d7d5e/current-sentences.json"", ""sha256"": ""6b12499e0320d3c93bb2ae154fc677f455240af7499ea29977dc3c5a9c96b3d4""}"
