object_id,query_id,demo_id,query_text,demo_text,topic_hate,topic_group,rule_hate,rule_group,lexicon_risk,topic_hate_provenance,topic_group_provenance,rule_hate_provenance,rule_group_provenance,lexicon_risk_provenance,assessment_status,note_ai
relation:61:7253,61,7253,因为种族优势，中国人普遍都很小,可以这么说白皮是普遍性都长得很丑只有极个别长得还算中规中距而黄种人可以说基本上百分之90都长得非常不错而且黄种人也是极不显老的人种,partial,none,none,none,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,容貌与生殖器尺寸不是同一个判断；跨类别的宽泛外观泛化不足以构成规则依据。 词典来源：白皮=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:61:3463,61,3463,因为种族优势，中国人普遍都很小,所谓“混血狗杂更好看”的论调，就是典型文化极度自卑的奴才心理。混杂后代智商低下，面貌丑陋所占比例更大。（黄白乱杂交后代依然是白人，黑皮能够同化全世界所有人类！）而鼓吹混血优越论调的，不是汉奸，就是文化自卑到骨子里的奴才，总觉得外国月亮比较圆。相同人种混血的问题不大，历史上入侵中国的外族几乎全都是黄种人，这就是华夏文明能够延续几千年的最根本，最直接原因！而四大文明古国其它三个，早就换了无数人种。南非、马达加斯加、南北美洲的广大地区，原本都是黄种人的地盘。现在百分之九十都被白黑两种生物占领。欧洲圣母鼓吹所谓“开放包容，接受移民难民”，结果现在变得又黑又绿，动荡不安，早已无回天之力！中国人再不警惕起来，下一个就是中国！,partial,none,partial,none,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,混血种族身份与本查询男性生殖器的分类没有可直接复用的身份规则。 词典来源：黑皮=yes；圣母=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:61:1294,61,1294,因为种族优势，中国人普遍都很小,歧视这个词不太好，太过了。但确实，很多txl给人的观感并不好，我觉得，这个网络也对人有太多影响，短视频里那些娘里娘气的、装疯卖傻的，让人反感，给孩子们不好的教育示范。,none,none,none,none,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,尺寸、生殖器污名与示例的治安、社会地位、历史或性取向议题不同；群体比较这一个共同点不足以建立规则关联。 词典来源：txl=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:5423:3448,5423,3448,专业护默开小号急的不行,把自己小号暴露了,direct,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同为小号身份暴露或指控；示例只述行为，查询另有种族代称及对护默者讥讽，不能从小号一词推出辱骂。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:5423:5998,5423,5998,专业护默开小号急的不行,是被阿娜夺舍了吗我寻思着就阿娜这个水平应该也学不会盗号啊,partial,partial,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均涉及账号活动及能力挖苦，示例实际用阿娜辱女，查询种族词和个人目标分开；只部分共享隐语与个人讥讽的识别。 词典来源：阿娜=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:5423:5690,5423,5690,专业护默开小号急的不行,基佬破防了，急得大号和小号说话,direct,direct,direct,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都讽刺用大小号争辩的人并附身份贬称；hate结构相近，但性取向与种族指向不同，不能补对方身份。 词典来源：基佬=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:5423:5676,5423,5676,专业护默开小号急的不行,你不会真以为我是小号了吧，没见度度都不说话了吗,direct,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同争论小号归属，示例在否认指控，查询讥讽并引入种族关联；共享事件类型，不共享攻击命题。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:5423:229,5423,229,专业护默开小号急的不行,度度又在刷屏啊，找没找到我是小号的证据啊,direct,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同争论是否开小号，示例要求证据并谈刷屏；行为指认与明确贬损需区分。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:5423:771,5423,771,专业护默开小号急的不行,兄弟们我上条冲错了，牛头怪是自己人，其他三个是真默🐶，冲另外三个默孝子,direct,direct,partial,direct,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,默或黑人变体的具体种族所指对应，可支持关键Racism判断；被辱骂支持者是否黑人仍独立处理。 词典来源：默=no；孝子=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:5423:5819,5423,5819,专业护默开小号急的不行,要不要一起组队猎杀默和easygirl,direct,direct,partial,direct,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,默或黑人变体的具体种族所指对应，可支持关键Racism判断；被辱骂支持者是否黑人仍独立处理。 词典来源：杀默=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:5423:1376,5423,1376,专业护默开小号急的不行,小管家还会威胁你⁉⁉⁉匿名也能逮到啊⁉⁉,partial,none,partial,none,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,匿名威胁与护默者身份判断不同，普通账号主题不能提供种族及独立个人身份的判别规则。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:5423:4690,5423,4690,专业护默开小号急的不行,这吧的都魔怔了喊不醒,none,none,none,none,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都发生在网络争论、都有贬评仍过于宽泛，吧内成员与护默者小号不是同一主旨或具体规则。 词典来源：魔怔=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:5423:2531,5423,2531,专业护默开小号急的不行,黑g还要考驾照，供非送的钱太多了吧，太恐怖了，要有猩司机了,partial,direct,none,direct,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,驾驶、动物化与开小号的讥讽主旨不同，不能仅靠同为种族负面评价判hate规则相关。 默或黑人变体的具体种族所指对应，可支持关键Racism判断；被辱骂支持者是否黑人仍独立处理。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7646:615,7646,615,我的好几个贴，都被删除了，会不会是这玩意举报的？,帖子被删了,direct,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都报告帖子被删，示例没有指责人；可直接对照删除事实之外是否附有个人贬称。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7646:4939,7646,4939,我的好几个贴，都被删除了，会不会是这玩意举报的？,备注：本人于今天上午一点发的同名帖子被系统删除，删前已有100多评论。大家猜猜是怎么回事呢,direct,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都追问删帖原因，示例猜测系统删除原因，查询用这玩意指人；共同删帖话题不自动提供攻击者身份。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7646:1240,7646,1240,我的好几个贴，都被删除了，会不会是这玩意举报的？,这货删帖了，不好发挥啊,direct,direct,direct,direct,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都在删帖争执中用这货或这玩意贬称具体对象；实际个人目标与轻度贬称规则直接对应，动作主体仍各自判断。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7646:5615,7646,5615,我的好几个贴，都被删除了，会不会是这玩意举报的？,嘿人删我贴就是**子！,direct,direct,direct,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同指责删帖者并辱骂，hate规则直接关联；示例明确受辱者为黑人，查询没有身份依据，种族与个人合并条件不能照搬。 词典来源：**=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7646:4496,7646,4496,我的好几个贴，都被删除了，会不会是这玩意举报的？,我在bilibili吧发了帖子直接被秒删,direct,partial,partial,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同报告被删帖，示例不指认或辱骂人；可对照事件描述与查询的独立个人贬称。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7646:7161,7646,7161,我的好几个贴，都被删除了，会不会是这玩意举报的？,不会氙钕怕事情败露自己删了吧,direct,direct,direct,partial,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都猜测删帖并贬称对象；示例氙钕含性别指向，不能由删帖主题给查询增加女性身份。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7646:5466,7646,5466,我的好几个贴，都被删除了，会不会是这玩意举报的？,上个帖子被贴吧破防的幕刃举报没了，后面我看重新申请回来,direct,direct,direct,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,均猜测或指控举报导致删帖，示例使用明确女性辱称；攻击结构相近，查询个人性别仍不明。 词典来源：幕刃=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7646:5666,7646,5666,我的好几个贴，都被删除了，会不会是这玩意举报的？,现在被基佬删了,direct,direct,partial,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,同谈被某人删帖，示例基佬指明性取向而未展开个人贬评；需分别判断称谓语境，不能给查询补LGBTQ。 词典来源：基佬=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7646:7133,7646,7133,我的好几个贴，都被删除了，会不会是这玩意举报的？,原贴没了看来是被正义的小腐女们举报了,direct,direct,direct,partial,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,都把删帖归因举报并用贬称或反讽称呼对象；示例有腐女身份，查询只有不明个人，不复制类别。 词典来源：腐女=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:7646:43,7646,43,我的好几个贴，都被删除了，会不会是这玩意举报的？,吧主是重庆的啊，你们那儿也算是重灾区了吧,none,none,none,none,no,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,共同贴吧平台与普通对话者不足以联系删帖举报和重庆籍贯话题。 该示例没有带入词典词条。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
relation:1292:2554,1292,2554,凯勒奇计划，犹太人推动,犹太人凯乐奇计划就是要中国引入其他种族，制造新的种族，灭绝中华民族、中华文化。,direct,direct,partial,direct,yes,ai_note,ai_note,ai_note,ai_note,ai_note,ai_reviewed,犹太人这一具体族群明确对应，关键Racism识别可直接参考，不能将示例的强指控或其他种族内容补给查询。 词典来源：凯乐奇计划=yes。词典风险仍为AI逐条适配归纳，不说明模型实际受影响。
