content,label,label_id
额，我想问下你们这些吧都有什么活动来反同，如果只是说说我觉得……没啥意思,LGBTQ,3
非洲有些国家艾滋病竟然占了近1/3。就这还不劣？,地域,2
本人胖子一枚，不久以后会去埃塞为期一年的外派工作。到时候实时分享一些黑人的真实生活情况让圈内朋友知道什么叫做黑色癌症,种族,0
国女来了😆,性别,4
有件事情很让人费解，难民不应该是被严格监管或者限定其活动区域么？怎么敢这样嚣张的在别人的家里大肆破坏还要这要那？而且处罚这些人好像还挺麻烦，什么时候丧家之犬都成了打不得骂不得的宝贝了？这个世界是不是三观不正？,种族,0
如果真的引进大猩猩，到时候你可以看到大猩猩比黑人还要受国女宠爱,性别,4
原文章主要是反外，而且嘛，核心还是反白。让那帮子跪洋的咋活？😆,种族,0
在今日头条新闻里，一个自称中国精英女写文章说嫁给了尼日利亚的商人，在中国结的婚，声称黑黄混血后代已经深入到中国的各行各业发展！！！,性别,4
努力姐专门骗中国女人嫁非洲，和蝴蝶姬一样,性别,4
娶黑皮女生的小孩就是中国人了？基因是由母体决定，你跟黑皮生个小孩生的孩子就是黑人。怎么，这就不是扰乱中国人的血统了？,性别,4
总之，去了非洲基本上就完了，别说非洲了。看过人民的名义吧，一个副市长去的还是美国，结果过的什么日子？,地域,2
上海罕见多啊，老旧租界了，有空可以查一查自己有没有日本血统,地域,2
黑河南、黑北方的都是喃蛮,地域,2
那些人，已经被精神阉割了，这方面帝国主义做的非常成功,其他,1
直男最擅长的不就是双标吗😆所以现在很多时候我已经懒得讲道理，看见nt直接骂就好了😆,LGBTQ,3
基佬都很变态,LGBTQ,3
新疆河南人很多的，只不过这两个身份都比较容易被歧视，深有体会,地域,2
吴施蒙了解一下，山东大学三陪一的异性学伴了解一下🐶,性别,4
不希望以后中国遍地都是黑人小孩，怕但是治安社会矛盾突出，大家过都过不好，大家都是中国人，感觉大家还是不一样的…没有那么懒，没有那么多政治正确，没有那么多暴力和低素质，5000年的道德约束还是有的,种族,0
东北天天被黑，尤其是被百京😭,地域,2
字太多不想看我只想说一句女人垃圾,性别,4
😭井盖好沉的，根本就不好偷啊😅就这一个黑了多少年了，河南的假和尚可比偷井盖的多多了,地域,2
这里一切地域黑一律删除。,地域,2
中国男性配不上中国女性,性别,4
投资人造子宫，找相关从业人员发泄信誉,性别,4
美国的忠实走狗，中国砸再多钱也喂不熟,地域,2
洋人从中国公司赚的越多内心里越反华。,种族,0
中华文化要坚持是没错，但是学过历史的都知道有一个从初中就开始坚守的原则，叫取其精华，去其糟粕，爱情没有界限，为什么要用看待病态人的目光看待我们同性恋，性取向出生几小时后已经定了，我们又没有犯罪，其次同性恋是同性恋和交朋友有什么关系,LGBTQ,3
那些重口味人的菜让我没食欲比如印度泰国非洲。。之类,地域,2
艾呀，梅事的，疣什么大不了的，中奖几率为淋。,其他,1
所谓“女生文科强，男生理科强”的刻板印象是咋出来的？我就特别的偏理科,性别,4
江西：入籍韩国,地域,2
慰安妇是被强迫的，eg是自愿的，eg真正的应该算是汉奸的老婆,性别,4
批判啥啊。跟黑人搞一起，你看不惯就不搭理他们就好了。有时间看看 袁鹏的帖子。中国男人应该学习下日本人，要彩礼没有钱，要房子买不起，你们爱嫁不嫁。,性别,4
实话实说，这些男人也太怂了,性别,4
我鄙视黑人。我歧视黑人什么是鄙视。什么是歧视。什么是人😆😆😆,种族,0
好家伙，整活老哥把女拳的活性转然后买抖+推给女拳粉丝炸鱼,性别,4
他们所谓的等级之分也就是她们自己认可，真正的好女人和丈夫一起为家庭的未来付出，而所谓的高等之分却被西方佬玩了又玩，什么都不剩，还美其名曰为了爱情，真实可悲，不过也不值得同情，活该,性别,4
同恋只是五十步笑百步，同恋本身就是繁殖恋所以才骗婚，同恋敢说不需要孩子？为什么同恋觉得异恋是繁殖恋？不就是因为同恋不知道什么是真爱嘛！同恋之间感受不到爱所以同恋觉得异恋跟自己的约跑一样是感受不到真爱。同恋是不明白正常人的爱情所以才说是为了繁殖。如果两个同恋能生孩子才能是繁殖恋因为同恋不知道什么是爱情。正常人也会明白男女之间不存在繁殖恋。,LGBTQ,3
我所知道的黑人在国内犯的事，加起来快一万多个字了，我在尝试发但是贴吧不让发，发了就给我删除了，等到时候我编辑好了，把扣扣发上来，你们到我空间就可以看了,种族,0
那我们河南的杨靖宇呢，我都听说过南大人说他是吹出来的😠,地域,2
我是合肥土著，合肥晚报早就私营了，和其他自媒体没太大区别，为了流量也没有底线了。安徽的粮食自给率也挺高的，%169，比不了东北，但是除了东北，就安徽最高了。安徽的土地红线比例高达%75，安徽想发展经济的阻力也很大。,其他,1
不按照母拳预定的轨迹和套路行事，大概率被母拳成为普信,性别,4
几千年人类历史都非常在意血统，杂种无论中西方从来是不好的词。你仔细想想,种族,0
其实我对男同怎么的还真没什么看法，我歧视的是在到处瞎叫唤男男的女生，她们没觉得自己很恶心吗？还好意思指责别人鄙视同性恋，都是她们整臭的🥺🥺🥺,性别,4
对对对，绿绿不也就是骂骂别人吃猪肉而已嘛，打不了也就是砍几刀，稍显粗鲁而已,其他,1
请问有没有3个女同在一起的？我看片有，现实世界有3个女的在一起？,LGBTQ,3
黑人就喜欢免费的、原汁原味的叫花鸡。,种族,0
不对 都故国了外国人就别来趟浑水了😆😆😆 去搂好你的黑北鼻别来国内打拳😆,性别,4
无意刷到个视频，视频中女方找男方要彩礼，男方认为有些多，女方就说自己出彩礼，但有要求男方什么都要听自己的，我就在下面评论女方给彩礼向男方提要求，那男方给彩礼是不是也可以提要求？结果没想到回复那么多，大多数讨论还是平和的，只有下图这个小仙女，我就回复她女性嫁给普通人就是吃亏，那就放开一夫多妻，让有钱人多娶，让女性嫁人不吃亏。我为女性考虑，结果还是被骂。我也没有说要废除彩礼，也没有说彩礼要少些，支持婚姻自由，过不下去那就离，男人真是太难了,性别,4
大部分都是开玩笑的，都是在玩男同的梗，但谁能想到一个帖子下面能炸出来多少真的呢？甚至有些信以为真了，导致越来越没收敛,LGBTQ,3
中国一女生被黑人当街指着鼻子骂，而她乖的连话都不敢说,性别,4
哎就算没有亚裔他们也还是社会的底层,种族,0
他家里人也不是好人知道儿子有艾就要他骗婚。道德败坏,其他,1
中国14亿人呢，啥样的奇葩没有啊。其实天天鼓吹多元文化，跨种族婚姻的那帮人，他们自己不嫁给非洲黑人。把这些脑子单纯的女人骗得一愣一愣的。,种族,0
反同乃大势所趋,LGBTQ,3
可以让大家看看国际鬼子虫类及其它们后代虫混居然敢使用人类词汇的帅究竟是什么心态其它百分之99的野生动物会怎么想,种族,0
基佬还说之前视频里的不是它，它都说照片是它爆出来的了。,LGBTQ,3
就这还有人说“女人能顶半边天”,性别,4
你一个烧鸡在这挑拨男女对立？？？***眼,性别,4
放心吧正常男人不会喜欢黑女的,性别,4
看到“我是男的”，100%是女拳，毕竟有句话说自己没什么就喜欢强调什么,性别,4
我们国男不就是女拳的敌人吗，那敌人的敌人就是朋友🐶,性别,4
B站绝对下一个微博。女的势力绝对有8成左右,性别,4
这难道不是传说中的警察大战黑猩猩？,种族,0
白左真可怕,种族,0
这是个明白人，中国社会撕裂的现状有自身的原因，但更重要的是美国在中国的狗腿子有意带的节奏！,地域,2
其实对同恋就像智力还未发育的小孩子要耐心处理，把小孩子当成大人一样看待只会贬低自己的智商所以不要把同恋当正常人一样看待,LGBTQ,3
中国你觉得在养一个亲华的势力实际上是养了一堆白眼狼黑人很歧视华人知道嘛？,种族,0
凭那句你您不好看，女拳就已经炸了，直接拿出包里的刀开始暴金币了,性别,4
见过不少男同就是这样理论的支持者，实际上在我看来他们其实是最自私的群体。又蠢又坏，他们除了可以骗女人和年幼无知的小孩，没人信他们。,LGBTQ,3
还是不一样的。首先，在非洲的中国人几乎都算当地土豪，土豪享有优先交配权很正常，国内土豪也没少玩。其次，那帮渣男不会因为有个非洲对象就有优越感，更不会因此贬低国内女人。相反，有国外对象的女人明里暗里秀优越，贬国男，甚至当二鬼子的可太多了。,性别,4
分娩体验就是女性对男性的道德绑架,性别,4
姆搐什么猎奇,性别,4
我对txl无感，且因腐癌对txl略感不适，这是我个人的好恶，你要硬说是偏见也行。但我不会在公共场合大发厥词，或直而辱人，极端地去抵制txl，将txl打上某种标签污名化。这是我对待我的好恶，或者偏见的方式。,LGBTQ,3
它的意思ZG就该高犯罪率，黑是正常的留学生的犯罪率都很高,地域,2
上海可就这几个月的事，原来上海人骂东北人可欢了，可是你也不能反驳，支持东北的毕竟是少数。,地域,2
这酒十分地珍贵，应该让小仙女先喝。,性别,4
我看三非镇傅也懒得管，遣返要地方出经费，这是什么道理？地方把他们赶到其他地方。,种族,0
日本的核废水正好没地方倒，都让黑蛆喝了吧,种族,0
《嫁到非洲》是什么风气？,性别,4
我不太清楚，反正跟黑人乱搞的，无论男女，我都发自内心的恶心,种族,0
大批直男被邪恶的基佬勾引失足建议立即将他们绞杀！,LGBTQ,3
给我个台胞证，怎么黑都没问题。但是以我所在河南为例，问题是这里要医疗资源没有，要教育资源也没有，经济也不行，上个网还要因为户籍被地域黑，这才是真的惨。,地域,2
王宝强没艾滋病，没有要你命，还有很多钱，人家目的明确，遇到贵人，恰逢机遇，观众喜欢。而且与合作方是合作共赢，我请问你，一没落着钱，还得致命的病，图一时爽?上哪不能爽，拿命去爽?,其他,1
