group,module,layer,role,view,direction,surface,recipient_margin,recipient_label,recipient_resolved,donor_under_estimand_margin,donor_under_estimand_label,donor_under_estimand_resolved,patched_margin,patched_label,patched_resolved,matches_donor_under_estimand_label,changed_recipient_label
F2:O-N2,attention,35,pre_answer,ncc_loo/na,K,H,1.2247218148141599,non-hate,True,-3.0308824377854675,hate,True,0.8974153352140122,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/mask,R,A,-2.7813031494373184,hate,True,1.5450406394817948,non-hate,True,-2.675663721567117,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/mask,R,H,-2.5477509244617575,hate,True,1.688346384668395,non-hate,True,-2.3927731138355974,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/mask,K,A,1.5450406394817948,non-hate,True,-2.7813031494373184,hate,True,1.2661908714833165,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/mask,K,H,1.688346384668395,non-hate,True,-2.5477509244617575,hate,True,1.3634525730154632,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/lorem,R,A,-2.6145687284681065,hate,True,1.742490545691087,non-hate,True,-2.5041055256562914,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/lorem,R,H,-2.370825362747615,hate,True,1.8881564763026724,non-hate,True,-2.212357307933365,hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/lorem,K,A,1.742490545691087,non-hate,True,-2.6145687284681065,hate,True,1.458600877591425,non-hate,True,False,False
F2:O-N2,attention,35,pre_answer,ncc_loo/lorem,K,H,1.8881564763026724,non-hate,True,-2.370825362747615,hate,True,1.5596965509332863,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,original/answer_sum,R,A,-0.38652801513671875,hate,True,13.046073913574219,non-hate,True,3.1483840942382812,non-hate,True,True,True
F2:O-N2,mlp,34,pre_answer,original/answer_sum,R,H,0.363250732421875,non-hate,True,13.350181579589844,non-hate,True,3.4689254760742188,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,original/answer_sum,K,A,13.046073913574219,non-hate,True,-0.38652801513671875,hate,True,12.008506774902344,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,original/answer_sum,K,H,13.350181579589844,non-hate,True,0.363250732421875,non-hate,True,12.82748031616211,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,original/answer_mean,R,A,-0.0022064208984375056,hate,True,4.34869384765625,non-hate,True,1.055242411295573,non-hate,True,True,True
F2:O-N2,mlp,34,pre_answer,original/answer_mean,R,H,0.19842580159505208,non-hate,True,4.450063578287761,non-hate,True,1.1606104532877606,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,original/answer_mean,K,A,4.34869384765625,non-hate,True,-0.0022064208984375056,hate,True,4.002877807617187,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,original/answer_mean,K,H,4.450063578287761,non-hate,True,0.19842580159505208,non-hate,True,4.275869496663411,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,original/total_with_eos,R,A,-0.38652801513671875,hate,True,13.046073913574219,non-hate,True,3.1483840942382812,non-hate,True,True,True
F2:O-N2,mlp,34,pre_answer,original/total_with_eos,R,H,0.363250732421875,non-hate,True,13.350181579589844,non-hate,True,3.4689254760742188,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,original/total_with_eos,K,A,13.046073913574219,non-hate,True,-0.38652801513671875,hate,True,12.008506774902344,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,original/total_with_eos,K,H,13.350181579589844,non-hate,True,0.363250732421875,non-hate,True,12.82748031616211,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,original/mean_with_eos,R,A,-0.017484347025553376,hate,True,3.2615200678507485,non-hate,True,0.7907091776529948,non-hate,True,True,True
F2:O-N2,mlp,34,pre_answer,original/mean_with_eos,R,H,0.13915157318115234,non-hate,True,3.3375473022460938,non-hate,True,0.8699200948079427,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,original/mean_with_eos,K,A,3.2615200678507485,non-hate,True,-0.017484347025553376,hate,True,3.0021530787150064,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,original/mean_with_eos,K,H,3.3375473022460938,non-hate,True,0.13915157318115234,non-hate,True,3.2068967819213867,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_forward/answer_sum,R,A,-8.10983657836914,hate,True,15.121028900146484,non-hate,True,-5.140235900878906,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/answer_sum,R,H,-8.052642822265625,hate,True,14.379875183105469,non-hate,True,-5.267772674560547,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/answer_sum,K,A,15.121028900146484,non-hate,True,-8.10983657836914,hate,True,11.518993377685547,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/answer_sum,K,H,14.379875183105469,non-hate,True,-8.052642822265625,hate,True,11.040542602539062,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/answer_mean,R,A,-4.05491828918457,hate,True,7.560514450073242,non-hate,True,-2.570117950439453,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/answer_mean,R,H,-4.0263214111328125,hate,True,7.189937591552734,non-hate,True,-2.6338863372802734,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/answer_mean,K,A,7.560514450073242,non-hate,True,-4.05491828918457,hate,True,5.759496688842773,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/answer_mean,K,H,7.189937591552734,non-hate,True,-4.0263214111328125,hate,True,5.520271301269531,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/total_with_eos,R,A,-8.10983657836914,hate,True,15.121036529541016,non-hate,True,-5.140235900878906,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/total_with_eos,R,H,-8.052642822265625,hate,True,14.379875183105469,non-hate,True,-5.267772674560547,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/total_with_eos,K,A,15.121036529541016,non-hate,True,-8.10983657836914,hate,True,11.519001007080078,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/total_with_eos,K,H,14.379875183105469,non-hate,True,-8.052642822265625,hate,True,11.040542602539062,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/mean_with_eos,R,A,-2.7032788594563804,hate,True,5.040345509847005,non-hate,True,-1.7134119669596355,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/mean_with_eos,R,H,-2.6842142740885415,hate,True,4.793291727701822,non-hate,True,-1.7559242248535156,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/mean_with_eos,K,A,5.040345509847005,non-hate,True,-2.7032788594563804,hate,True,3.839667002360026,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_forward/mean_with_eos,K,H,4.793291727701822,non-hate,True,-2.6842142740885415,hate,True,3.6801808675130205,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/answer_sum,R,A,9.452468872070312,non-hate,True,23.45888900756836,non-hate,True,11.495609283447266,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/answer_sum,R,H,10.892784118652344,non-hate,True,22.504762649536133,non-hate,True,12.586387634277344,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/answer_sum,K,A,23.45888900756836,non-hate,True,9.452468872070312,non-hate,True,21.49394989013672,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/answer_sum,K,H,22.504762649536133,non-hate,True,10.892784118652344,non-hate,True,20.988658905029297,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/answer_mean,R,A,4.726234436035156,non-hate,True,11.72944450378418,non-hate,True,5.747804641723633,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/answer_mean,R,H,5.446392059326172,non-hate,True,11.252381324768066,non-hate,True,6.293193817138672,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/answer_mean,K,A,11.72944450378418,non-hate,True,4.726234436035156,non-hate,True,10.74697494506836,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/answer_mean,K,H,11.252381324768066,non-hate,True,5.446392059326172,non-hate,True,10.494329452514648,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/total_with_eos,R,A,9.452468872070312,non-hate,True,23.45888900756836,non-hate,True,11.495609283447266,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/total_with_eos,R,H,10.892784118652344,non-hate,True,22.504762649536133,non-hate,True,12.586387634277344,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/total_with_eos,K,A,23.45888900756836,non-hate,True,9.452468872070312,non-hate,True,21.49394989013672,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/total_with_eos,K,H,22.504762649536133,non-hate,True,10.892784118652344,non-hate,True,20.988658905029297,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/mean_with_eos,R,A,3.150822957356771,non-hate,True,7.819629669189453,non-hate,True,3.8318697611490884,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/mean_with_eos,R,H,3.6309280395507812,non-hate,True,7.501587549845378,non-hate,True,4.195462544759114,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/mean_with_eos,K,A,7.819629669189453,non-hate,True,3.150822957356771,non-hate,True,7.164649963378906,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ab_reverse/mean_with_eos,K,H,7.501587549845378,non-hate,True,3.6309280395507812,non-hate,True,6.996219635009766,non-hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ncc_fixed_recipient,R,A,-2.8075131319456212,hate,True,1.5433871366090663,non-hate,True,-1.7500642997516107,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_fixed_recipient,R,H,-2.567391642198445,hate,True,1.684246134494264,non-hate,True,-1.6052069905057362,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_fixed_recipient,K,A,1.5449026828465726,non-hate,True,-2.805997585708115,hate,True,1.1990866428075098,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_fixed_recipient,K,H,1.6886237153354031,non-hate,True,-2.563014061357306,hate,True,1.5144296337110532,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_recalibrated,R,A,-2.8075131319456212,hate,True,1.5449026828465726,non-hate,True,-1.7705648023932103,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_recalibrated,R,H,-2.567391642198445,hate,True,1.6886237153354031,non-hate,True,-1.681209270913844,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_recalibrated,K,A,1.5449026828465726,non-hate,True,-2.8075131319456212,hate,True,1.219017471980346,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_recalibrated,K,H,1.6886237153354031,non-hate,True,-2.567391642198445,hate,True,1.588333586090927,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/empty,R,A,-3.3989590962727867,hate,True,0.8760220845540365,non-hate,True,-2.3680880228678385,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/empty,R,H,-3.199271647135417,hate,True,1.0289680480957037,non-hate,True,-2.319764455159505,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/empty,K,A,0.8760220845540365,non-hate,True,-3.3989590962727867,hate,True,0.5570444742838538,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/empty,K,H,1.0289680480957037,non-hate,True,-3.199271647135417,hate,True,0.9364138285319008,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/space,R,A,-2.912977091471354,hate,True,1.3735092163085936,non-hate,True,-1.882299550374349,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/space,R,H,-2.6700454711914063,hate,True,1.5274602254231775,non-hate,True,-1.7898457845052083,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/space,K,A,1.3735092163085936,non-hate,True,-2.912977091471354,hate,True,1.0545992533365882,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/space,K,H,1.5274602254231775,non-hate,True,-2.6700454711914063,hate,True,1.43401133219401,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/na,R,A,-1.833922831217448,hate,True,2.5268399556477865,non-hate,True,-0.8151563008626301,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/na,R,H,-1.5865699768066404,hate,True,2.670253245035808,non-hate,True,-0.7312403361002602,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/na,K,A,2.5268399556477865,non-hate,True,-1.833922831217448,hate,True,2.2199261983235674,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/na,K,H,2.670253245035808,non-hate,True,-1.5865699768066404,hate,True,2.600498453776041,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/mask,R,A,-2.9189224243164062,hate,True,1.5443506876627602,non-hate,True,-1.8312543233235679,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/mask,R,H,-2.649552663167318,hate,True,1.6897323608398445,non-hate,True,-1.7003700256347651,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/mask,K,A,1.5443506876627602,non-hate,True,-2.9189224243164062,hate,True,1.1674728393554683,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/mask,K,H,1.6897323608398445,non-hate,True,-2.649552663167318,hate,True,1.5274594624837237,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_single/lorem,R,A,-4.4297943115234375,hate,True,-0.18400497436523455,hate,True,-3.3982854207356774,hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ncc_single/lorem,R,H,-4.262250264485678,hate,True,-0.07701237996419241,hate,True,-3.357891337076823,hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ncc_single/lorem,K,A,-0.18400497436523455,hate,True,-4.4297943115234375,hate,True,-0.503123219807943,hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ncc_single/lorem,K,H,-0.07701237996419241,hate,True,-4.262250264485678,hate,True,-0.1928141276041675,hate,True,True,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/empty,R,A,-2.6984001643090987,hate,True,1.6638660900213256,non-hate,True,-1.6607159802478622,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/empty,R,H,-2.4528967917375333,hate,True,1.8066174410475968,non-hate,True,-1.5661403655743997,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/empty,K,A,1.6638660900213256,non-hate,True,-2.6984001643090987,hate,True,1.3372103705272105,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/empty,K,H,1.8066174410475968,non-hate,True,-2.4528967917375333,hate,True,1.7056608534149085,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/space,R,A,-2.7826223602053397,hate,True,1.5839554759317194,non-hate,True,-1.7442866250251003,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/space,R,H,-2.543121036454324,hate,True,1.7255609971347559,non-hate,True,-1.6556198027543727,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/space,K,A,1.5839554759317194,non-hate,True,-2.7826223602053397,hate,True,1.256627238072403,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/space,K,H,1.7255609971347559,non-hate,True,-2.543121036454324,hate,True,1.6238579646892557,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/na,R,A,-3.267276549257843,hate,True,1.078179025164118,non-hate,True,-2.2163729828788328,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/na,R,H,-3.0308824377854675,hate,True,1.2247218148141599,non-hate,True,-2.123402199081033,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/na,K,A,1.078179025164118,non-hate,True,-3.267276549257843,hate,True,0.737224799400154,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/na,K,H,1.2247218148141599,non-hate,True,-3.0308824377854675,hate,True,1.1033670129089996,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/mask,R,A,-2.7813031494373184,hate,True,1.5450406394817948,non-hate,True,-1.7558909684118977,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/mask,R,H,-2.5477509244617575,hate,True,1.688346384668395,non-hate,True,-1.6764697211960413,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/mask,K,A,1.5450406394817948,non-hate,True,-2.7813031494373184,hate,True,1.231544440621783,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/mask,K,H,1.688346384668395,non-hate,True,-2.5477509244617575,hate,True,1.6030589874763423,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/lorem,R,A,-2.6145687284681065,hate,True,1.742490545691087,non-hate,True,-1.577576336398335,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/lorem,R,H,-2.370825362747615,hate,True,1.8881564763026724,non-hate,True,-1.4862106345441244,hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/lorem,K,A,1.742490545691087,non-hate,True,-2.6145687284681065,hate,True,1.4165379655194394,non-hate,True,False,False
F2:O-N2,mlp,34,pre_answer,ncc_loo/lorem,K,H,1.8881564763026724,non-hate,True,-2.370825362747615,hate,True,1.7893402320767882,non-hate,True,False,False
