schema_version,query_id,condition,task,lex_hit,gold,pred_labels,correct,ordinal,top_score_gap,tied_top_count,within_two_epsilon,gold_margin,gold_mass,gold_nll,hate_logodds,group_label_logodds,pred_group_size,group_error_count,score_mode_sensitive,score_mode_predictions,core_mask,six_condition_mask,prompt_tokens,dictionary_tokens,demo_tokens,context_sha256,prompt_sha256,missing_reason,task_specific_null_reason,context_status
general-model-nolabel-paired-cases/v1,60,CD,group,True,"[""Region"",""Sexism""]","[""Sexism""]",False,8,8.515018463134766,1,False,-8.515018463134766,0.00020039390801009698,8.51522558836684,null,"{""LGBTQ"":-23.20046327413648,""Racism"":-18.852026674282765,""Region"":-8.514706412979983,""Sexism"":12.05076210899721,""others"":-13.86416057261359}",1,1,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0000,000000,711,0,486,02a018f4ba50edad36b81f81c57273e4a6294bb46c3b98630a9c227f3b424f87,b3c1d4d7d6614430448b3dfdf0fee35b2d708bfa074e4a1e85a8e0806b0a5696,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,60,CLDnew,hate,True,hate,"[""non-hate""]",False,1,0.29262542724609375,1,False,-0.29262542724609375,0.42736124084857874,0.8501256261040662,-0.29262542724609375,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0010,001000,887,256,479,543f933490ae086d67ab4d1a2c7e1fbe2ec8ea820413bdc3e146b41a2e84625d,75227819aec091e27c9d92370d5640af35a487b8610b8775ad49e003d841e8b2,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,60,CLDnew,group,True,"[""Region"",""Sexism""]","[""Sexism""]",False,8,2.4843177795410156,1,False,-14.499584197998047,4.59552880217513e-07,14.59301181968829,null,"{""LGBTQ"":-15.255772799815503,""Racism"":-8.8567317280845,""Region"":-14.592985628150542,""Sexism"":4.321338159164501,""others"":-2.325254284075283}",1,1,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0000,000000,967,256,486,d05cdd6b0b76fcf9da18f02f4df4c1cc46db0c75bb2fd9322e888e0e9b976871,8556b25e0fcde77473ecfc09e1864976f21f4d49c5a1d93bed63997e667f672a,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,60,CLnewNoCat,hate,True,hate,"[""non-hate""]",False,1,3.708831787109375,1,False,-3.708831787109375,0.02391994943040203,3.7330424640155684,-3.708831787109375,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0010,001000,374,222,0,ff5e1be7b0c585e53d81208684844fc9c920f4f3905164f447304fd8d1c2d05b,3d4d1e6dfa174808be1abbc93a61d65a70cbdd644019a65ec2353e0521c10bc0,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,60,CLnewNoCat,group,True,"[""Region"",""Sexism""]","[""Sexism""]",False,8,2.8727798461914062,1,False,-12.00631332397461,5.736450293032141e-06,12.06866995477881,null,"{""LGBTQ"":-15.643913712198252,""Racism"":-2.807700248425765,""Region"":-11.341063455214867,""Sexism"":2.812285529090631,""others"":-14.50583145612023}",1,1,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0000,000000,447,222,0,2c2cd36b1a89f5cfbae5157e20abc65526bd8619c38d7c465932357539be9549,585535aa145196349782ec62965401409ccbf5b12361d6930e23d241f5278c18,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,60,CLDnewNoCat,hate,True,hate,"[""non-hate""]",False,1,0.35233306884765625,1,False,-0.35233306884765625,0.4128167725302443,0.8847514345107383,-0.35233306884765625,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0010,001000,853,222,479,cc4972d00b1d059202b745957e84cee1d147dbe3570df04f0cca956f96f98541,9b0d9173ef50acb0908b252e083fab5d909d899455f5f61d04b41512620badc0,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,60,CLDnewNoCat,group,True,"[""Region"",""Sexism""]","[""Sexism""]",False,8,8.1058349609375,1,False,-8.1058349609375,0.00030167945667453056,8.106145506015096,null,"{""LGBTQ"":-19.722524367636108,""Racism"":-11.918344427738976,""Region"":-8.105843086407733,""Sexism"":16.079904992158223,""others"":-13.093472434704683}",1,1,False,"{""answer_mean"":[""Sexism""],""answer_sum"":[""Sexism""],""mean_with_eos"":[""Sexism""],""total_with_eos"":[""Sexism""]}",0000,000000,933,222,486,90b13162ba5c2bf0baf3c98e2c781deb68ae509354f7fa32b7c78794ca9fb884,0732121f2b598fea653275152f49e760d48a81a58d8fa134dbc7cd1c04813fcb,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,61,C0,hate,False,hate,"[""hate""]",True,0,0.6843795776367188,1,False,0.6843795776367188,0.6647154717436068,0.40839619192505183,0.6843795776367188,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",1010,101100,113,0,0,017319ed8ae20ab65b576ea78e2b9a2e1db4140cd857b58aaba6ed1ec65fffe5,5faf2ae6d56d1de21a74064044b949da8d1ffad116c788ac79c64dcd9d556d52,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,61,C0,group,False,"[""Racism""]","[""Racism""]",True,1,16.653078079223633,1,False,16.653078079223633,0.9999999414306963,5.85693054671807e-08,null,"{""LGBTQ"":-33.93207204853023,""Racism"":16.653078003627634,""Region"":-32.08725017675679,""Sexism"":-27.41139293225342,""others"":-30.03903591623025}",1,0,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",1111,111111,186,0,0,0d4194c9bacd3a8f8e2fac0c297adee1eef31dab3b2ea3cf9a721beede109b58,f1ddbb0b9d32f27c5b413e853914c9a7c2b54690e3d91131d72eaa713c14ff51,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,61,CLnew,hate,False,hate,"[""non-hate""]",False,1,6.867942810058594,1,False,-6.867942810058594,0.001039533852975356,6.868982884601627,-6.867942810058594,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1010,101100,428,315,0,ced5a7345db517a16b037cda98269a8f032f8aacd708f4aaacef2df2cf86b1f7,8ae7cdb2cba5c3d16ab5b927868b7cba5aadeb267f9149f9489c065f08b32876,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,61,CLnew,group,False,"[""Racism""]","[""Racism""]",True,1,8.151885986328125,1,False,8.151885986328125,0.9997118917012269,0.0002881498099423403,null,"{""LGBTQ"":-32.01032244618687,""Racism"":8.151885962758008,""Region"":-25.729208801005303,""Sexism"":-28.398681010942983,""others"":-30.918063407383006}",1,0,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",1111,111111,501,315,0,3bcc9311b6c1f05f0290a50e932e23cb2bb4b5eace6829db90114d74ec5612a4,5493b3c58757e23d3795292f356d80a75b59b0ddfeec06f47afd75aab35b6e05,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,61,CD,hate,False,hate,"[""hate""]",True,0,4.850946426391602,1,False,4.850946426391602,0.9922397208554207,0.00779054680278465,4.850946426391602,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",1010,101100,807,0,694,e140cad538cbc1827bfb21eb75d8a0e05f352cc5bb8811bb9590ccd34ff7d64e,328a491634ca2f60c089dde0e22c6e2738bc359a03958c5b7c5aaeabb1bb4fd1,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,61,CD,group,False,"[""Racism""]","[""Racism""]",True,1,23.23133087158203,1,False,23.23133087158203,0.999999999856739,1.4326095864141655e-10,null,"{""LGBTQ"":-31.741378884857223,""Racism"":22.85048005487701,""Region"":-23.229637596695298,""Sexism"":-24.44477075127441,""others"":-36.42640077219498}",1,0,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",1111,111111,890,0,704,ed968261faf2288ce6198d3083424b4350142080499edf74732576051ab8f892,fab5e6aa54d2cc012d19d591d190b64adf951b04b6611e2985514a6215f06a0c,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,61,CLDnew,hate,False,hate,"[""hate""]",True,0,1.4790916442871094,1,False,1.4790916442871094,0.8144353397373152,0.20526024054027658,1.4790916442871094,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",1010,101100,1122,315,694,08ecd8053af522c142f0ee5fc7b102c322a51dc025f9e4628796e4cd1397e2ea,f3330422ef027341e5e9da97344aca1c3566cfbbb06f83aa78a91bee07c162ed,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,61,CLDnew,group,False,"[""Racism""]","[""Racism""]",True,1,22.107145309448242,1,False,22.107145309448242,0.9999999996399316,3.6006841946047597e-10,null,"{""LGBTQ"":-30.883294383723346,""Racism"":21.777642901020975,""Region"":-23.050276484608876,""Sexism"":-25.159470175303632,""others"":-34.62924222071952}",1,0,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",1111,111111,1205,315,704,ecf8c2932f7aa74de3d16d4040a9c40359d96486a82208b28eedb60fd7139f19,f37cc8ba6956168173cd4d28d3dbf85c2ec63853fd1950cbd25dc857f59cfc45,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,61,CLnewNoCat,hate,False,hate,"[""non-hate""]",False,1,8.853134155273438,1,False,-8.853134155273438,0.00014291263219091862,8.853277078118612,-8.853134155273438,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1010,101100,391,278,0,3b36553f9307b1ee26ce0626924d0b771300e872fc6bb258bf8d7576218fd88b,9e096b424da9bda2c7b533e20eb4e4512012f915e95e85d9177e2b595d040710,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,61,CLnewNoCat,group,False,"[""Racism""]","[""Racism""]",True,1,3.313068389892578,1,False,3.313068389892578,0.9648724450909386,0.03575936763277613,null,"{""LGBTQ"":-27.98215222616372,""Racism"":3.3130100487187306,""Region"":-13.098123729246932,""Sexism"":-22.092821931106432,""others"":-27.832536453791885}",1,0,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",1111,111111,464,278,0,04ee62a07f3c232f7e20bde3a048430d070c936126158f75c1ccf9f79ddac87c,1606fbed55ab22fd0ef4b149726d89e839c91191269842e758103e4742a3fc19,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,61,CLDnewNoCat,hate,False,hate,"[""non-hate""]",False,1,0.5401592254638672,1,False,-0.5401592254638672,0.3681505431403496,0.9992633398449912,-0.5401592254638672,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1010,101100,1085,278,694,9e0f1ce1a9d95c3f69de9ae66b4858e015e4546743306bcb0f09a6c949095127,6e04c9197dbbe18914dd6369636b44a5474b29a77c56462844aa060e6d7fa29f,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,61,CLDnewNoCat,group,False,"[""Racism""]","[""Racism""]",True,1,17.807281494140625,1,False,17.807281494140625,0.9999999813591925,1.8640807612500988e-08,null,"{""LGBTQ"":-32.44222366931837,""Racism"":17.798421019601797,""Region"":-17.80723963994262,""Sexism"":-25.454326745064495,""others"":-35.75178749710382}",1,0,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",1111,111111,1168,278,704,276470f73c5f8942ba18f94e9c2d02b335270faf20ec6c1703cf57183df0c43f,b62b027c46e788b5015ec06fb4815097d53c65f020911a07f2250197d29c73cf,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,75,C0,hate,True,hate,"[""non-hate""]",False,1,1.2887859344482422,1,False,-1.2887859344482422,0.2160583749018094,1.5322066536350099,-1.2887859344482422,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0011,001101,129,0,0,18668f080c6662d718df15916821c8a1926f8f0f6a5596128cbdbdd636894c7f,c4b5477f6b8e468289cc71eeeb37aa0cc1bee0d3d3573d6d06e1c184e51ff0b8,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,75,C0,group,True,"[""Racism""]","[""Racism""]",True,1,9.404651641845703,1,False,9.404651641845703,0.9998997273791601,0.00010027764847522769,null,"{""LGBTQ"":-12.30934020052747,""Racism"":9.229024232478668,""Region"":-11.221427675273118,""Sexism"":-16.027928526632344,""others"":-16.91726865992575}",1,0,False,"{""answer_mean"":[""Racism""],""answer_sum"":[""Racism""],""mean_with_eos"":[""Racism""],""total_with_eos"":[""Racism""]}",1000,100000,202,0,0,3f444cdc2086639da5825af5a735ebbd8104e4d76ed7455808ea30e9cf47cbd5,717b371dddbee5309941acea1223eef220cf9da8b5cefb4a82826553bb320d3f,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,75,CLnew,hate,True,hate,"[""non-hate""]",False,1,4.0308990478515625,1,False,-4.0308990478515625,0.01744850045864838,4.0485015676280165,-4.0308990478515625,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0011,001101,379,250,0,15ff04399d272cf3103b763585cdbf9d154229a170c772da50fbe45400df4282,9da2831a84153cf761070fda709d68cecc8bf3d7a95069cbb9c420ca09fe6719,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,75,CLnew,group,True,"[""Racism""]",[],False,0,14.39283561706543,1,False,-33.34360694885254,3.304115665016819e-15,33.34360753229303,null,"{""LGBTQ"":-14.392831877770307,""Racism"":-14.354448760696735,""Region"":-17.694381007717208,""Sexism"":-14.354323622839184,""others"":-29.01810512041824}",0,1,True,"{""answer_mean"":[""Racism"",""LGBTQ"",""Sexism""],""answer_sum"":[],""mean_with_eos"":[""Racism"",""LGBTQ"",""Sexism""],""total_with_eos"":[]}",1000,100000,452,250,0,8ee4857318bae05bb2db5bacbff5af351441f3b3d58f9748ab42304d593b3669,7f1be20b0400647da69d638c65d7957c6094dc348a367492de7ff1b0ea7d6ffb,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,75,CD,hate,True,hate,"[""hate""]",True,0,4.213336944580078,1,False,4.213336944580078,0.9854188466091259,0.014688503208686424,4.213336944580078,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",0011,001101,549,0,420,1e2dfbedc520487e2b84386b335bb3896b743a7243df0a469c4120989397beab,4996eff014838028053765e324f4edc2d0dd31e16bf0c7dcd56fc389f3ebab47,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,75,CD,group,True,"[""Racism""]","[""Racism"",""Region""]",False,3,10.650020599365234,1,False,-10.650020599365234,2.3699780330521907e-05,10.650044778620494,null,"{""LGBTQ"":-24.581830858179295,""Racism"":22.09781367348076,""Region"":10.650010381439662,""Sexism"":-14.561210497058928,""others"":-19.217478210405357}",2,1,False,"{""answer_mean"":[""Racism"",""Region""],""answer_sum"":[""Racism"",""Region""],""mean_with_eos"":[""Racism"",""Region""],""total_with_eos"":[""Racism"",""Region""]}",1000,100000,640,0,438,b1c05fa2157d79354030054e172d205ade2e421e4bbe71d64fba9a13c45be561,486ce5dc463c53cd5388520ebe83027cff0377b1e8cedf7761bbf9a349840104,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,75,CLDnew,hate,True,hate,"[""hate""]",True,0,0.5761375427246094,1,False,0.5761375427246094,0.6401781715574392,0.4460087483140778,0.5761375427246094,null,null,null,True,"{""answer_mean"":[""non-hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""hate""]}",0011,001101,799,250,420,c1d91061d6eeea8e8c982f156759729e7f062ec373197624f40d7d8335b4d2ef,ab961f588372e41135fdb5abd1479e2ecad3f25b8f81385ea962efd65d760ab0,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,75,CLDnew,group,True,"[""Racism""]","[""Racism"",""Sexism""]",False,9,6.639041900634766,1,False,-19.30931854248047,4.106723831720439e-09,19.310640247544235,null,"{""LGBTQ"":-20.069333320339968,""Racism"":6.6327935328182495,""Region"":-16.01242510835641,""Sexism"":6.639052994201904,""others"":-12.029365184481605}",2,1,False,"{""answer_mean"":[""Racism"",""Sexism""],""answer_sum"":[""Racism"",""Sexism""],""mean_with_eos"":[""Racism"",""Sexism""],""total_with_eos"":[""Racism"",""Sexism""]}",1000,100000,890,250,438,ee4b48d27d87f2244a1c0fab63872867f8102db2d3e2e2a4b41464538ae8bc21,45fd12bd0aedefa34b002656fd56a5dc0945e53a3b335882f5ccff65a865b5a4,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,75,CLnewNoCat,hate,True,hate,"[""non-hate""]",False,1,1.4308433532714844,1,False,-1.4308433532714844,0.19296731403531983,1.6452344617497725,-1.4308433532714844,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",0011,001101,335,206,0,197399c90fb3d0f213fd2f19ad382892777b82c09c68f28f7f13c676c7ecfdfd,7f4fd8c44cb5a01ffd12061df796cbf2f416e6cb48a9b266e8bae83d69e445dc,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,75,CLnewNoCat,group,True,"[""Racism""]",[],False,0,7.035463333129883,1,False,-11.794366836547852,7.538521151752722e-06,11.795484528900941,null,"{""LGBTQ"":-6.982018509270146,""Racism"":-6.841857596384443,""Region"":-13.902663683717183,""Sexism"":-8.617024763159215,""others"":-11.530492409775347}",0,1,True,"{""answer_mean"":[""Racism"",""LGBTQ""],""answer_sum"":[],""mean_with_eos"":[""Racism"",""LGBTQ""],""total_with_eos"":[]}",1000,100000,408,206,0,4afaa8276efb30e9c6d2483d80c8d007c14498c337df6353bfa4cff756bd18a6,5cceeb42e7e699b7ddf5c15964c15787f7091a043eb8dec3fa05dbb8f9c81157,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,75,CLDnewNoCat,hate,True,hate,"[""hate""]",True,0,0.9453601837158203,1,False,0.9453601837158203,0.7201811168782503,0.3282525473859473,0.9453601837158203,null,null,null,False,"{""answer_mean"":[""hate""],""answer_sum"":[""hate""],""mean_with_eos"":[""hate""],""total_with_eos"":[""hate""]}",0011,001101,755,206,420,4bc0f4650c880bd20315d1b5d8a23200f3aabbe61d015ea73b863ebcf85a0f13,700ad8e92fd50f7519a3d1ab72fb89c845752dc3cfe842c7caf75b6970442684,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,75,CLDnewNoCat,group,True,"[""Racism""]","[""Racism"",""Sexism""]",False,9,1.3166427612304688,1,False,-1.3166427612304688,0.21083079226620519,1.5566993996135108,null,"{""LGBTQ"":-6.054851001062816,""Racism"":16.213421683022432,""Region"":-8.581345521914127,""Sexism"":1.306160817649801,""others"":-9.76693120791437}",2,1,False,"{""answer_mean"":[""Racism"",""Sexism""],""answer_sum"":[""Racism"",""Sexism""],""mean_with_eos"":[""Racism"",""Sexism""],""total_with_eos"":[""Racism"",""Sexism""]}",1000,100000,846,206,438,1628a3a148579885b43e144c89cf63d7ba4ff903db67b163fa8aad5767bdbd2c,5eac95d2608254660db0690513411066a1fe75efd3051092b28d9a0023292d26,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,87,C0,hate,False,non-hate,"[""non-hate""]",True,1,8.159698486328125,1,False,8.159698486328125,0.999714133144014,0.0002859077237043631,-8.159698486328125,null,null,null,False,"{""answer_mean"":[""non-hate""],""answer_sum"":[""non-hate""],""mean_with_eos"":[""non-hate""],""total_with_eos"":[""non-hate""]}",1101,110111,116,0,0,a481cce327010f1820bb25ed26946deff372f05d6f5aa46e1ea2d1af41a3941c,bc9f5bdc498653a07b26076a03abff38bc0e2c7478737491f29d6e41fa0d0fcf,null,field_belongs_to_other_task,complete
general-model-nolabel-paired-cases/v1,87,C0,group,False,[],[],True,0,18.227163314819336,1,False,18.227163314819336,0.9999999878304674,1.2169532640829765e-08,null,"{""LGBTQ"":-24.598720862537796,""Racism"":-24.661931780553488,""Region"":-24.64405241703024,""Sexism"":-24.15265625133213,""others"":-18.225570784941084}",0,0,False,"{""answer_mean"":[],""answer_sum"":[],""mean_with_eos"":[],""total_with_eos"":[]}",1111,111111,189,0,0,51982b5f9982c9aca4a81385fc57e81ff84b36fe2e25ef07d1432bf7415c01c6,a9ff9bd937fe104b8a1fbb942965dca3aa9a3ba4a8cedf1898a2293a9508f245,null,field_belongs_to_other_task,complete
