condition_id	query_id	query_short_id	family_id	lexicon_arm	demo_arm	condition_group	lexicon_ids	demo_ids	demo_answers	focal_relation_dimension	foreground_relation_proposal	foreground_focal_word	qwen8b_prompt_sha256	human_adoption	eligible_for_GPU	construction_stratum
CMAD-XC-Q2-L1-D10S	CMAD-XC-Q2	XC-Q2	CMAD-XC	L1	D10S	label_mapping_diagnostic	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-L-A-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	acb4bc2d46a78d92538b72c09b218b57223087a1964f6fdec4ddc1ed40a5acc3	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q2-L1-D01S	CMAD-XC-Q2	XC-Q2	CMAD-XC	L1	D01S	label_mapping_diagnostic	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-F-P-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	d254982bfb8e9044eef4683739de8c0e2ce9336359394635a49edf279cdb9e09	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q2-L2-D10S	CMAD-XC-Q2	XC-Q2	CMAD-XC	L2	D10S	label_mapping_diagnostic	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-L-A-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	abd6df666048dc54bc81b16c6c97139d18db8f829a1cb86109329c1ca4b54d08	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q2-L2-D01S	CMAD-XC-Q2	XC-Q2	CMAD-XC	L2	D01S	label_mapping_diagnostic	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-F-P-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	7595851ebba6a5839a8d5d726cd49c6a614a17cd88c5177ef5b3f6b2e61cda2d	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L0-D0	CMAD-XC-Q3	XC-Q3	CMAD-XC	L0	D0	core	[]	[]	[]	semantic_reference_fit			eb263bc1f0230f7fa95773f3a26f7658bd62a0c6da1eb73b2c48e84532dde581	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L0-D11	CMAD-XC-Q3	XC-Q3	CMAD-XC	L0	D11	core	[]	"[""CMAD-XC-D-F-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	present	5843f9c1192742f56f9504eaf08984dae7dda3d07a99e946b515602e16ed2b54	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L0-D10	CMAD-XC-Q3	XC-Q3	CMAD-XC	L0	D10	core	[]	"[""CMAD-XC-D-F-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	3fa3e7c35d5a4ddf9923fd4116d90795625f4a4bd798f58fa40ac4d548b79b85	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L0-D01	CMAD-XC-Q3	XC-Q3	CMAD-XC	L0	D01	core	[]	"[""CMAD-XC-D-L-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	293a7b192ae878c0b2f9226a1b3593110c8db00dee2ba9c062752056b4cfb97e	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L0-D00	CMAD-XC-Q3	XC-Q3	CMAD-XC	L0	D00	core	[]	"[""CMAD-XC-D-L-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	absent	cedd1fc139a9b2afd087b9814b61eb2b564bb910dac8f283d3bab49ed4e96b9d	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L1-D0	CMAD-XC-Q3	XC-Q3	CMAD-XC	L1	D0	core	"[""CMAD-XC-L1""]"	[]	[]	semantic_reference_fit			4bca94ab838d240ec37fb9aec1d6f4fc892aed39720e057c34647aa56dd734ec	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L1-D11	CMAD-XC-Q3	XC-Q3	CMAD-XC	L1	D11	core	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-F-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	present	dcfc1c13a9a6e5e4b7d5b3c22b22dd841723fd9ea3ad5fcd23e425b2530cab04	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L1-D10	CMAD-XC-Q3	XC-Q3	CMAD-XC	L1	D10	core	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-F-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	34e5eee6ce14210d10ad34604ea83b3f8513acdc940293b1b6ac5c0a6b9d2964	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L1-D01	CMAD-XC-Q3	XC-Q3	CMAD-XC	L1	D01	core	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-L-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	31eef4cdd80c25725b1b40567b7f822aeb0f0f37c6efb9059438f265e15f244a	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L1-D00	CMAD-XC-Q3	XC-Q3	CMAD-XC	L1	D00	core	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-L-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	absent	afcad6a64aaab635241ab2a92361620ea05a8a1cdf762d793f834669fe544a43	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L2-D0	CMAD-XC-Q3	XC-Q3	CMAD-XC	L2	D0	core	"[""CMAD-XC-L2""]"	[]	[]	semantic_reference_fit			0537264f2db1c43d82de8fd6dbc479eb105faaed022f4e73a0ee2838ea281e6e	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L2-D11	CMAD-XC-Q3	XC-Q3	CMAD-XC	L2	D11	core	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-F-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	present	32334c2cfddcc2a131c7fcfaa4c98078c48f96d4ca4a5d65c21cc276e1a1238f	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L2-D10	CMAD-XC-Q3	XC-Q3	CMAD-XC	L2	D10	core	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-F-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	74c504bdc602d18b4f8d9f4768e2fd65bf4fcdfbd31d9d2940fe511feca0d716	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L2-D01	CMAD-XC-Q3	XC-Q3	CMAD-XC	L2	D01	core	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-L-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	6a399c9d25d60b44bc3d9bdebd9af1ff48cc2f682bc035aeeb25fe0d432b37c8	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L2-D00	CMAD-XC-Q3	XC-Q3	CMAD-XC	L2	D00	core	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-L-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	absent	b1daa4509e381279d42b6275f1dfc10730a603c8438393262fcf46c7eca9500e	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-N-D0	CMAD-XC-Q3	XC-Q3	CMAD-XC	N	D0	neutral_diagnostic	"[""CMAD-XC-N""]"	[]	[]	semantic_reference_fit			104d6773e70f7373a88a55388586b0666c87f8c11497c1284a4017fa8004933c	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-N-D10	CMAD-XC-Q3	XC-Q3	CMAD-XC	N	D10	neutral_diagnostic	"[""CMAD-XC-N""]"	"[""CMAD-XC-D-F-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	3f2eb7e4a44295bd6c55cbe827827980ebdbef3c4f297871cbe1cee89fdd35e0	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-N-D01	CMAD-XC-Q3	XC-Q3	CMAD-XC	N	D01	neutral_diagnostic	"[""CMAD-XC-N""]"	"[""CMAD-XC-D-L-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	1124dfe15b987ba451b35f0b9fdcf8156f6b5a7844af16285dd763c20ad854c9	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L0-D10S	CMAD-XC-Q3	XC-Q3	CMAD-XC	L0	D10S	label_mapping_diagnostic	[]	"[""CMAD-XC-D-F-A-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	9888242fcbbe1aca27458b9921bf332a8e6f5666cc9a1bd8e73b72315e015e67	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L0-D01S	CMAD-XC-Q3	XC-Q3	CMAD-XC	L0	D01S	label_mapping_diagnostic	[]	"[""CMAD-XC-D-L-P-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	4100dd629d85d7a2aa2b0d363301be8b78f13cd6c1ea0f094b60ab94c3add620	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L1-D10S	CMAD-XC-Q3	XC-Q3	CMAD-XC	L1	D10S	label_mapping_diagnostic	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-F-A-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	4dce16913a0e06369a8f578b8f373fbbb8b1ed3a7cb0d75d6ae9f7c1f8454c0f	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L1-D01S	CMAD-XC-Q3	XC-Q3	CMAD-XC	L1	D01S	label_mapping_diagnostic	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-L-P-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	c5a55521147a608030ddc71eb6610f7ded44eb567bce45c3e6d84f1219e6f4fe	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L2-D10S	CMAD-XC-Q3	XC-Q3	CMAD-XC	L2	D10S	label_mapping_diagnostic	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-F-A-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	direct	absent	c18dafd0dba6d7d94fac4ecbf3ef001980ccecf085d223254200fc90fc382e94	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q3-L2-D01S	CMAD-XC-Q3	XC-Q3	CMAD-XC	L2	D01S	label_mapping_diagnostic	"[""CMAD-XC-L2""]"	"[""CMAD-XC-D-L-P-SWAP"", ""CMAD-XC-D-ANCHOR-SWAP""]"	"[""无"", ""有""]"	semantic_reference_fit	none	present	636f2ba6f7f87a7ccc22f0b6375056869a6f3a4c91b5061931548437b6a208a3	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L0-D0	CMAD-XC-Q4	XC-Q4	CMAD-XC	L0	D0	core	[]	[]	[]	semantic_reference_fit			69b09469eb1ecf5d1482199cfa02a9fbebcbe4b0d07693b092bbb7b78832ff3d	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L0-D11	CMAD-XC-Q4	XC-Q4	CMAD-XC	L0	D11	core	[]	"[""CMAD-XC-D-F-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	present	ca5d467feafce2fa7160c86272219f7df662373323d34e49464dca2801c90c7a	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L0-D10	CMAD-XC-Q4	XC-Q4	CMAD-XC	L0	D10	core	[]	"[""CMAD-XC-D-F-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	absent	d0725943b35412d273cf81eadd2985f6859663c243bca21da3613b06502fe7fb	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L0-D01	CMAD-XC-Q4	XC-Q4	CMAD-XC	L0	D01	core	[]	"[""CMAD-XC-D-L-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	present	b693be97415833c2f4fa597a32f71097640154d471e6c4b8583e8ea614ca84ae	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L0-D00	CMAD-XC-Q4	XC-Q4	CMAD-XC	L0	D00	core	[]	"[""CMAD-XC-D-L-A"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	none	absent	f7b0f02af99a3dcfd995e916a4c94fcea012559be478d3dacba88b702f00d5c9	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L1-D0	CMAD-XC-Q4	XC-Q4	CMAD-XC	L1	D0	core	"[""CMAD-XC-L1""]"	[]	[]	semantic_reference_fit			5c3c8aa75ab74fb9643c8fd42d7c77929fa19824fc2f69b0ed2b4e91781b4da8	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
CMAD-XC-Q4-L1-D11	CMAD-XC-Q4	XC-Q4	CMAD-XC	L1	D11	core	"[""CMAD-XC-L1""]"	"[""CMAD-XC-D-F-P"", ""CMAD-XC-D-ANCHOR""]"	"[""有"", ""无""]"	semantic_reference_fit	direct	present	164d67c07127e6f1fd6abce82eec4b4ded9ca7918de50c6bda15fea64f13e84f	"{""decision_id"": ""CMAD-review-01"", ""authorship"": ""ai"", ""review_kind"": ""human_with_ai"", ""adoption"": ""bulk"", ""decision_ref"": {""path"": ""docs/research/experiment-plans/cross-model-applicability-v1/feedback-01.json"", ""sha256"": ""c229c9520bfe71dcf93ed89fa315835601390d3b73132662b7af27a6ad81d18f""}, ""recorded_at"": ""2026-09-17T18:10:11.377352+00:00""}"	False	A_fixed_insult
