object_id,query_id,source_kind,source_id,surface,start,end,original_definition,source_text,query_text,source_fit,query_fit,source_fit_provenance,query_fit_provenance,assessment_status
hit:3898:demo:5211:lex-0069:sense:01:20:22,3898,demo,5211,国女,20,22,“中国女性”的网络简称，在部分性别争论中带有概括、嘲讽或贬损意味；具体语气取决于上下文，不预设使用者一定是男性。,这个不是有视频吗，再怎么样黑黑在中国打中国女人那两个男的不出手说不过去，如果在非洲中国人打黑女人估计命都不保,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,substring_mismatch,inapplicable,ai_note,ai_note,ai_reviewed
hit:3898:demo:3845:lex-0069:sense:01:11:13,3898,demo,3845,国女,11,13,“中国女性”的网络简称，在部分性别争论中带有概括、嘲讽或贬损意味；具体语气取决于上下文，不预设使用者一定是男性。,短视频不少公的黑人跟中国女孩交往的人啊爆出来的新闻也很多啊,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,substring_mismatch,inapplicable,ai_note,ai_note,ai_reviewed
hit:3898:demo:2785:lex-0290:sense:01:39:41,3898,demo,2785,小黑,39,41,对黑人群体的侮辱性用词。,抖音上的某几个黑人，挺EX的，说实话，直播只连女的，也就算了，还拍视频连续剧：小黑寻花记😲,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3898:query:3898:lex-0335:sense:01:17:19,3898,query,3898,反黑,17,19,在治安等语境中可指打击黑社会势力。,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,wrong_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3898:demo:7319:lex-0335:sense:01:7:9,3898,demo,7319,反黑,7,9,在治安等语境中可指打击黑社会势力。,黑人吧早被我们反黑站了，你还洗,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,wrong_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3898:query:3898:lex-0335:sense:02:17:19,3898,query,3898,反黑,17,19,在部分种族议题讨论中也可能指反对、排斥或敌视黑人；需依据具体语境区分，不能将所有“反黑”都解释为对黑人的迫害。,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:3898:demo:7319:lex-0335:sense:02:7:9,3898,demo,7319,反黑,7,9,在部分种族议题讨论中也可能指反对、排斥或敌视黑人；需依据具体语境区分，不能将所有“反黑”都解释为对黑人的迫害。,黑人吧早被我们反黑站了，你还洗,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,valid_sense,applicable,ai_note,ai_note,ai_reviewed
hit:3898:demo:5211:lex-0338:sense:01:44:46,3898,demo,5211,打黑,44,46,双关词，常用于打击黑社会势力，也被用于对黑人群体的迫害行为。,这个不是有视频吗，再怎么样黑黑在中国打中国女人那两个男的不出手说不过去，如果在非洲中国人打黑女人估计命都不保,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3898:demo:4652:lex-0384:sense:01:36:38,3898,demo,4652,黑女,36,38,常用于对黑种人女性的讽刺性称呼。,渣的人不分性别不分人种，犯罪就是犯罪，就事论事，上升到群体就不好了，还有黑女受教育程度高这个不准确吧，重男轻女男尊女卑严重的地方女性就是生育价值啊,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3898:demo:5211:lex-0411:sense:01:13:15,3898,demo,5211,黑黑,13,15,对黑人群体的侮辱性称呼。,这个不是有视频吗，再怎么样黑黑在中国打中国女人那两个男的不出手说不过去，如果在非洲中国人打黑女人估计命都不保,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3898:demo:6624:lex-0543:sense:01:12:14,3898,demo,6624,反同,12,14,反对同性恋，是指对同性恋持否定、排斥或敌视的态度和立场。,结果那个泼男就是他们另外反同吧的吧主？哎哟，我都兴奋了！打的就是你们窝里的老杂毛！把话带到，我回重庆的时候约他不要怂,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3898:demo:2785:lex-0714:sense:01:11:13,3898,demo,2785,EX,11,13,"'恶心'的中文拼音缩写，厌恶之极,不堪忍耐。",抖音上的某几个黑人，挺EX的，说实话，直播只连女的，也就算了，还拍视频连续剧：小黑寻花记😲,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3898:demo:6624:lex-0744:sense:01:38:40,3898,demo,6624,杂毛,38,40,本意是指头发蓬乱，现用作骂人的话。,结果那个泼男就是他们另外反同吧的吧主？哎哟，我都兴奋了！打的就是你们窝里的老杂毛！把话带到，我回重庆的时候约他不要怂,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:3898:query:3898:lex-new-b5bb7feeffb85985:sense:01:40:43,3898,query,3898,黑人喃,40,43,,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,uncertain,uncertain,ai_note,ai_note,ai_reviewed
hit:3898:query:3898:lex-new-b5bb7feeffb85985:sense:01:94:97,3898,query,3898,黑人喃,94,97,,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,uncertain,uncertain,ai_note,ai_note,ai_reviewed
hit:61:demo:1294:lex-0073:sense:01:19:22,61,demo,1294,txl,19,22,中文'同性恋'拼音的首字母简写，用于代指同性恋群团。,歧视这个词不太好，太过了。但确实，很多txl给人的观感并不好，我觉得，这个网络也对人有太多影响，短视频里那些娘里娘气的、装疯卖傻的，让人反感，给孩子们不好的教育示范。,因为种族优势，中国人普遍都很小,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:61:demo:924:lex-0104:sense:01:55:56,61,demo,924,鸡,55,56,在部分粗俗语境中可借与“妓”的近音贬损女性或指称性工作者；应描述说话者的用法，不能把对女性的道德指控当作事实。“嫁鸡随鸡”等普通表达不套用该义项。,中国男人超强的繁殖欲，也许我们的基因就决定了我们不团结，所以才需要高喊团结的口号，而国外大多数人泽不需要这些毒鸡汤就能看破实物的本质,因为种族优势，中国人普遍都很小,substring_mismatch,inapplicable,ai_note,ai_note,ai_reviewed
hit:61:demo:7253:lex-0135:sense:01:5:7,61,demo,7253,白皮,5,7,对白人群体的侮辱性用词。,可以这么说白皮是普遍性都长得很丑只有极个别长得还算中规中距而黄种人可以说基本上百分之90都长得非常不错而且黄种人也是极不显老的人种,因为种族优势，中国人普遍都很小,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:61:demo:3463:lex-0310:sense:01:65:67,61,demo,3463,黑皮,65,67,本意为黑色皮肤，常用于指代黑人群体，含贬义。,所谓“混血狗杂更好看”的论调，就是典型文化极度自卑的奴才心理。混杂后代智商低下，面貌丑陋所占比例更大。（黄白乱杂交后代依然是白人，黑皮能够同化全世界所有人类！）而鼓吹混血优越论调的，不是汉奸，就是文化自卑到骨子里的奴才，总觉得外国月亮比较圆。相同人种混血的问题不大，历史上入侵中国的外族几乎全都是黄种人，这就是华夏文明能够延续几千年的最根本，最直接原因！而四大文明古国其它三个，早就换了无数人种。南非、马达加斯加、南北美洲的广大地区，原本都是黄种人的地盘。现在百分之九十都被白黑两种生物占领。欧洲圣母鼓吹所谓“开放包容，接受移民难民”，结果现在变得又黑又绿，动荡不安，早已无回天之力！中国人再不警惕起来，下一个就是中国！,因为种族优势，中国人普遍都很小,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
hit:61:demo:3517:lex-0327:sense:01:27:29,61,demo,3517,它们,27,29,通常用于指称非人的多个事物。在明确指人且伴随动物化等贬损的语境中，可能有贬低或去人格化作用；不能仅凭代词形式认定目标或贬损性质。,弱势与强势都是相对而言的，在美国社会由于白人站了主体，它们属于少数民族，所以只能说相对来说它们属于弱势群体。不过它们只是相对于白人来说属于弱势而已。在美国对比其他族裔它们还是强势的，因为人口。亚裔中东裔对于它们来说它们就是强势而亚裔与中东裔就是弱势群体。,因为种族优势，中国人普遍都很小,valid_sense,inapplicable,ai_note,ai_note,ai_reviewed
