object_id,text,hate,group,attack_severity,field_provenance,field_status,history_json
demo:771,兄弟们我上条冲错了，牛头怪是自己人，其他三个是真默🐶，冲另外三个默孝子,hate,"[""Racism""]",3,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""ai_reviewed"", ""attack_severity"": ""retained""}","{""group"": {""value"": [""Racism"", ""others""], ""field_provenance"": ""ai_note"", ""task_policy"": {""version"": ""evidence-applicability-annotation-policy/v2+personal-insult-others.1"", ""sha256"": ""c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d""}, ""source"": {""path"": ""sentence-completion-v1/baseline.json"", ""sha256"": ""6a468020ed44387c98a8db708e35bf9beb9e8e03d6b56a2a87ebfaf371d25f58""}}}"
demo:7782,这点道理都不懂你211的书怕是白念了？他扶被诬陷有警察主持“正义”，我们扶等着赔钱吧。还有你既然觉得你是对的，就不要隐瞒啊🍉,hate,"[""others""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7819,带头的属于是恰烂钱的，跟风的就是铁nt,hate,"[""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7823,哦哦，真可怜呢，只能说不要一击脱离就拉黑哦，他说这个和反封建无关，你就来跳脚了呢[脱单doge]，仿佛在证明这种虚构抄袭的作品没有封建的原素呢，什么封建余孽残余[表情]。学会了几个词就开始乱用，来找寻自己的存在感，真是可怜你是呢。真的，家里没有人吗？太可怜了吧？家里没人照顾孤单寂寞就来网上喷粪了，所以来网络找寻存在感。[脱单doge]真抱歉，戳住你的痛处了呢。你可以继续说，我当然能包容你的。因为家里面没人照顾你，自己没有亲人，来网上喷粪，结果还被戳穿了，好痛苦哦。一击脱离是真的很好笑哦,hate,"[""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7836,都是一些歪瓜裂枣的LKD,hate,"[""Sexism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7852,得了 ，就你还理智？也不看看自己是什么样子,hate,"[""others""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7910,这不就是中国人口吧那群人吗？老大聪明了,hate,"[""others""]",1,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:7927,你个loser，自己生活失败，就天天黑人怎么怎么样，人家惹你了吗,hate,null,2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""pending_discussion"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""needs_discussion"", ""attack_severity"": ""retained""}","{""group"": {""value"": [""Racism"", ""others""], ""field_provenance"": ""ai_note"", ""task_policy"": {""version"": ""evidence-applicability-annotation-policy/v2+personal-insult-others.1"", ""sha256"": ""c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d""}, ""source"": {""path"": ""sentence-completion-v1/baseline.json"", ""sha256"": ""6a468020ed44387c98a8db708e35bf9beb9e8e03d6b56a2a87ebfaf371d25f58""}}}"
demo:7959,一位优秀的接盘侠👍👍,hate,"[""others""]",1,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""user_discussion"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:796,本人山东的回族，也是被黑的挺惨的,non-hate,"[""Racism"", ""Region""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:857,卡菲勒是同性恋🤭,non-hate,"[""LGBTQ""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:867,倒贴找黑老丑的我都隔应，不自重自爱，就要被唾弃。,hate,"[""Racism"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""ai_reviewed"", ""attack_severity"": ""retained""}","{""group"": {""value"": [""Racism"", ""others""], ""field_provenance"": ""ai_note"", ""task_policy"": {""version"": ""evidence-applicability-annotation-policy/v2+personal-insult-others.1"", ""sha256"": ""c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d""}, ""source"": {""path"": ""sentence-completion-v1/baseline.json"", ""sha256"": ""6a468020ed44387c98a8db708e35bf9beb9e8e03d6b56a2a87ebfaf371d25f58""}}}"
demo:877,泼图的意义？以诙谐、从容的形式让同性恋们认知到我们处于优势地位的事实,hate,"[""LGBTQ""]",1,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:924,中国男人超强的繁殖欲，也许我们的基因就决定了我们不团结，所以才需要高喊团结的口号，而国外大多数人泽不需要这些毒鸡汤就能看破实物的本质,hate,"[""Region"", ""Sexism""]",2,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:936,你还真不要小看舆论的力量，有很多事情都是迫于舆论的压力才得以解决，如果大家都保持沉默，那才不是个好现象，不光要反对三非，还要反对在国内的所有洋垃圾，还国人一片净土,hate,"[""Region""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:986,浙江人在东北不被歧视吧，浙江卫视台倒是全国各地都在骂，不知道你们浙江人骂不骂，在北京浙江卫视都被骂成韩国卫视了，比韩国人都能抄,hate,"[""Region""]",2,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
demo:996,关键在国外主流国家，中国男人性吸引力都是最低的，尤其在欧美国家，不光中国人，亚裔地位都最低😅😅,non-hate,"[""Racism"", ""Region"", ""Sexism""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:1128,你见过吗？,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:1160,为什么不找外星优质男人呢，人家有太空战舰呢,non-hate,[],0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:1292,凯勒奇计划，犹太人推动,non-hate,"[""Racism""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:1746,关键是那么丑那么穷的h人，某些人还跪舔倒贴，这就是人的问题了，我们男的又不是sb！,hate,"[""Racism"", ""Sexism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""rule_priority_from_ai_basis"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:1900,湖北好像之前2020年武汉疫情的时候网络上就是微博好多人骂枪打九头鸟什么的。其实也没听懂是什么意思。反正就是黑称,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:2011,你说的这个例子不一样吧，毕竟不是黑人。至少，金发碧眼一般是西方白人，比黑人智商更高，就是更开化一点什么的。皮肤白色，很多中国的美女也是皮肤白色的。但是非洲，则一般智商平均水平偏低，并且黑色的皮肤也往往不受人喜欢。,hate,"[""Racism""]",2,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:2297,本质上根本就没有什么这个恋那个恋的，西方为了用身份政治来控制人民，以保证自己的剥削能够继续，才搞出了这些闹剧，把一群过街老鼠的怪癖放上大庭广众之下，让人们自发的结成两派，左手打右手，就没有合力去对付高高在上的资本财团，妙啊,hate,"[""LGBTQ""]",3,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:2802,嘿玩意只热爱人民币和LKD的标子,hate,"[""Racism"", ""Sexism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:3169,我想回个嘿嘿嘿嘿。。。感觉好押韵,non-hate,[],0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:376,你们同性恋同婚有什么用。你们就是爱快乐地互相伤害互相传播疾病的怪物。同性伴侣都是短命，因艾滋死了又换另一个伴侣，只会不断离离结结进行没有意义的婚姻,hate,"[""LGBTQ""]",3,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:3898,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,hate,"[""Racism"", ""Sexism""]",3,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:3919,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,non-hate,"[""others""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:3950,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,hate,"[""Sexism"", ""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:4026,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,non-hate,"[""Region""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:4080,我是河南的回族，简直互联网最底层🤣,non-hate,"[""Racism"", ""Region""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:4137,女圈有不少女同,non-hate,"[""LGBTQ"", ""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:4189,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,non-hate,"[""Sexism""]",0,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:4450,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,hate,"[""Region""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:4756,没办法，估计黑人想通过那四个字绑架全人类。再加上西方价值观的影响，,hate,"[""Racism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:5086,基佬为什么不怕染艾？因为艾是判断对方是不是基？找不到无艾的基？基佬不要艾就永久单身？对基佬来说无艾不是真爱，无艾不是真基。,hate,"[""LGBTQ""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:5423,专业护默开小号急的不行,hate,"[""Racism""]",2,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:554,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,non-hate,"[""Racism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:6037,求个中外哲学家评论幕刃的图,hate,"[""Sexism""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:61,因为种族优势，中国人普遍都很小,hate,"[""Sexism""]",2,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""user_discussion"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:7244,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,hate,"[""Region""]",1,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:7285,这说明了女性不受惩罚是吗？,non-hate,"[""Sexism""]",0,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:7646,我的好几个贴，都被删除了，会不会是这玩意举报的？,hate,"[""others""]",1,"{""hate"": ""rule_mapping_from_human_score"", ""group"": ""ai_note"", ""attack_severity"": ""user_discussion""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
query:7960,你以为自己很聪明吗？这就好比你要让农民觉醒，不去走进群众，反而当起地主来。你的这套玩意漏洞百出下作至极，快爬吧,hate,"[""others""]",2,"{""hate"": ""rule_mapping_from_ai_score"", ""group"": ""ai_note"", ""attack_severity"": ""ai_note""}","{""hate"": ""rule_mapped"", ""group"": ""retained"", ""attack_severity"": ""retained""}",{}
