condition_id,query_id,real_mean_margin,background_margin,ncc_margin,probe_margins,probe_ncc_margins,leave_one_out_ncc_margins,physical_real_record_id,physical_probe_record_ids,prediction,exact_tie,numerically_unresolved,original_reference,reviewed_reference,original_correct,reviewed_correct,reviewed_margin
FQD-FD-3169-Q06-F1-N2-A,FD-3169-Q06,2.826244354248047,2.8203422040755806,0.005902150172466314,"{""empty"":3.55185546875,""lorem"":4.521191660563152,""mask"":2.77161865234375,""na"":1.8273757934570312,""space"":3.0523969014485677}","{""empty"":-0.725611114501953,""lorem"":-1.6949473063151048,""mask"":0.05462570190429705,""na"":0.9988685607910157,""space"":-0.2261525472005208}","{""empty"":0.13219488550573688,""lorem"":0.20214915686242474,""mask"":-0.006614717449076046,""na"":-0.4712960422070198,""space"":0.05710763792869944}",FQP-5085449da19f68db2c5fa17133e263c023f2c3e4e80e4f0e56faca4c21d28cac,"{""empty"":""FQP-0f2eff1e9cbb20100d96859c77c37afdd9a0c0b3403eddd7fad4a8fa6442a3a9"",""lorem"":""FQP-da7fd557961c12469c4687f5587136fc9f0a2a96c85b6b0ceee34b0307bc7c1b"",""mask"":""FQP-a54b2542919b7e48df5d4ec47480aa2579e7fccb3c3b63f5be8c1693274c691e"",""na"":""FQP-29c3adc6fef4d10084756434182d7ae3c73e5f9b768e9f2af13284a004ec5ef3"",""space"":""FQP-d1e2f5e87c16e17fb4a58ec34a0ce93af347aeda8366b7569d84775ce506bfe5""}",non-hate,False,False,null,hate,null,False,-0.005902150172466314
FQD-FD-3169-Q06-F1-N2-H,FD-3169-Q06,2.6962407430013022,2.774417165612287,-0.0781764226109849,"{""empty"":3.503947194417318,""lorem"":4.513515218098958,""mask"":2.7413787841796875,""na"":1.769927978515625,""space"":2.999597676595052}","{""empty"":-0.8077064514160157,""lorem"":-1.8172744750976562,""mask"":-0.04513804117838527,""na"":0.9263127644856772,""space"":-0.3033569335937498}","{""empty"":0.048087838461665644,""lorem"":0.12014382362756892,""mask"":-0.08658860403239022,""na"":-0.562469466459095,""space"":-0.028278099165479187}",FQP-d351c7359023266d286ed5accd2e517f608eee2402842b8f572f1a56ef4d6120,"{""empty"":""FQP-44e414cfd59a7c545692e65d7dd1e7938c5b84aeb502b63a78706e28ff040c5c"",""lorem"":""FQP-21af549f62449c4aa7aa06556976a4aef9163f0c9de2edd22cea29103ce3858d"",""mask"":""FQP-103e358fd7fcc0afd01fe0dc1c0bef7138cdec30d4831e0962bcd948a095f1d9"",""na"":""FQP-e5e1ca1fad5e593621230997367ea0b44fb52283bbd10a3095ea27b0cbdf3461"",""space"":""FQP-7c7113f06826bd36b20acb9170c816b907cf69ea394abd74f42e723a9e35f9d4""}",hate,False,False,null,hate,null,True,0.0781764226109849
FQD-FD-3169-Q06-F1-O-A,FD-3169-Q06,0.610528310139974,2.8117657112581274,-2.2012374011181532,"{""empty"":3.451288350423177,""lorem"":4.376014455159505,""mask"":2.8051162719726563,""na"":1.8637502034505207,""space"":2.9658251444498696}","{""empty"":-2.840760040283203,""lorem"":-3.765486145019531,""mask"":-2.1945879618326822,""na"":-1.2532218933105468,""space"":-2.3552968343098954}","{""empty"":-2.0859415111709123,""lorem"":-2.011093095182547,""mask"":-2.2029059030894547,""na"":-2.6402768075119893,""space"":-2.1658127475438493}",FQP-0b429b6040bc64ba28b5db202dbd0bed21129ac427b378e42078c8697b76295b,"{""empty"":""FQP-b05d2b09a9af3a0785c7a7fa801255072aac62ce6c967aa581b2c1507ccfd7ed"",""lorem"":""FQP-1d64015bddaeadd90b18f1726f650faee057cd5eadfec8966b2d92df7e7b2451"",""mask"":""FQP-a43ac97810c23a25d5f1f4923325a82baf678f9e5363e87e12a7fc4d2632eb9f"",""na"":""FQP-7a088a0ec25b707aad36562f9ec787f9074290d598651c984931c50cb649c488"",""space"":""FQP-839e0d1a2d9dd21551c2a0696ced08b03ce88509841ce03b60a4e0f6a9b241b4""}",hate,False,False,null,hate,null,True,2.2012374011181532
FQD-FD-3169-Q06-F1-O-H,FD-3169-Q06,0.2690216064453125,2.69136176104422,-2.4223401545989076,"{""empty"":3.3062199910481773,""lorem"":4.366620127360027,""mask"":2.688496653238932,""na"":1.7490887959798176,""space"":2.792810312906901}","{""empty"":-3.0371983846028647,""lorem"":-4.0975985209147145,""mask"":-2.4194750467936195,""na"":-1.480067189534505,""space"":-2.5237887064615885}","{""empty"":-2.3097583843199216,""lorem"":-2.2257926464309894,""mask"":-2.4230575526187117,""na"":-2.850337960430887,""space"":-2.3983266514395507}",FQP-58bf97e4ccfadbf2d983c63c98af036e4511b2495ff9dd1ae88b2b4538d418e7,"{""empty"":""FQP-481b5566480d71b4932a463d1b55aedb773ddcc3bc6f133ac612b6914492b5e4"",""lorem"":""FQP-e938a92f5f645e1d4092e2e7ca791b297082e0da755f23b6e9bb15a19de69cf8"",""mask"":""FQP-6b73b3708cc4aeacbc65526068a79fcd919c49d523eaa9f2d84e442a9837651a"",""na"":""FQP-952560bdb4a05a95038380727a669f732f59fff58f8d659fc97bb27ed975812e"",""space"":""FQP-2f8e24f5c93494c1e8d4c0d577bfe69a25015d06867108de037d6eb32579f331""}",hate,False,False,null,hate,null,True,2.4223401545989076
FQD-FD-3169-Q06-F2-D-A,FD-3169-Q06,2.8286504109700523,2.706236875782036,0.12241353518801645,"{""empty"":3.128997548421224,""lorem"":4.161380513509115,""mask"":2.733651224772135,""na"":1.8768872578938802,""space"":2.716709645589193}","{""empty"":-0.3003471374511717,""lorem"":-1.3327301025390623,""mask"":0.09499918619791714,""na"":0.9517631530761721,""space"":0.11194076538085929}","{""empty"":0.2072886496597608,""lorem"":0.3079721286460124,""mask"":0.1291655229125146,""na"":-0.22474261691944797,""space"":0.12501679928463183}",FQP-d46331a3d2ee45ba6883a076b45c5d79c7349fa8b0eadbcf3aa4a91efc65ed28,"{""empty"":""FQP-b94f647ce8108e6cd35d707950f0683f66547ee3ae9b5fbd806e64298054a442"",""lorem"":""FQP-18e9a46a8ea17a2fafef8e99049a56afdee9fa5b5dbcd3d61a1ff9f64aa445a3"",""mask"":""FQP-7585e6c564f72da842a5cca03e45e73c3c618d20f8b7e65491687e85d4a499f0"",""na"":""FQP-50810774bb3c43835428854353fa186f9138ffa7899f09cd197f20cca4465d2b"",""space"":""FQP-ce28e1c609c859a6a668d7663eda0f422d8ceffefad9e9a82c354e3c593d1699""}",non-hate,False,False,null,hate,null,False,-0.12241353518801645
FQD-FD-3169-Q06-F2-D-H,FD-3169-Q06,2.8760660807291667,2.6781963586082966,0.19786972212087006,"{""empty"":3.0859222412109375,""lorem"":4.151829783121745,""mask"":2.711181386311849,""na"":1.856372578938802,""space"":2.6705345153808593}","{""empty"":-0.2098561604817708,""lorem"":-1.2757637023925787,""mask"":0.16488469441731768,""na"":1.0196935017903648,""space"":0.2055315653483074}","{""empty"":0.28039289177237103,""lorem"":0.3847241289736032,""mask"":0.20596976744476336,""na"":-0.14329730583433165,""space"":0.19594624326924892}",FQP-a0014d3c0ab8d1f81e9be30f8215806a9581e6e641b9eaf3c5fac41b322afbdb,"{""empty"":""FQP-2b3785a264069fcf709e4c0456d78d5010228545b45ce598747150f9dc40aded"",""lorem"":""FQP-9cdd31e2cee22745c33e2f1859e358ee791f1f0abb2465fedfbfd80a1dac64a9"",""mask"":""FQP-c6c1d92a664e937bb4bb1ebd7a0f7e72d3c0eea3bc9ca18a85851121fbdf3db9"",""na"":""FQP-4b8d84fcc3c2f35ec03dc9d4e0055cf92d5dd998ca7a639e5f7d04c3d460f8ed"",""space"":""FQP-6b5474efc5b93c22e55333cdde949127a4d8d0b204a627dc96fc275688b64a54""}",non-hate,False,False,null,hate,null,False,-0.19786972212087006
FQD-FD-3169-Q06-F2-N1-A,FD-3169-Q06,2.707816060384115,2.845284681482751,-0.13746862109863622,"{""empty"":3.475896453857422,""lorem"":4.614749145507813,""mask"":2.876710001627604,""na"":1.8723884582519532,""space"":2.9823010762532554}","{""empty"":-0.7680803934733071,""lorem"":-1.9069330851236979,""mask"":-0.1688939412434891,""na"":0.8354276021321616,""space"":-0.27448501586914054}","{""empty"":-0.023414147723986645,""lorem"":0.06131643481558058,""mask"":-0.12974787127322518,""na"":-0.5989276625625815,""space"":-0.10568421400864159}",FQP-1cf7ad445a26142a66a606369269d6a638574c51e416893994ade9f09fa78386,"{""empty"":""FQP-4f22bd451f49065b99963ce7d888e1506fc7b35d34aac4f982e3a7286ae20b65"",""lorem"":""FQP-57c6305c7e30a8206d048421e670e4e27df62a384f239280d85cb95481b0bef8"",""mask"":""FQP-933d239456c95bdcf82e814b6d27a27f8fc417cb051067684e1cce5e8f3625cb"",""na"":""FQP-e72d928c10e4587591cc0a155883d4b6143b6077929ab64daa5e1508c47de986"",""space"":""FQP-94d56ca9a5f7e29e19ae4e48226645871635daa0e50db3275c620b52a5882550""}",hate,False,False,null,hate,null,True,0.13746862109863622
FQD-FD-3169-Q06-F2-N1-H,FD-3169-Q06,2.7204605102539063,2.8104610868109576,-0.09000057655705129,"{""empty"":3.4468048095703123,""lorem"":4.615529886881511,""mask"":2.8394098917643227,""na"":1.8343231201171875,""space"":2.9404919942220054}","{""empty"":-0.726344299316406,""lorem"":-1.8950693766276046,""mask"":-0.11894938151041634,""na"":0.8861373901367189,""space"":-0.22003148396809902}","{""empty"":0.02489932884499746,""lorem"":0.11052744423505478,""mask"":-0.08287808006944619,""na"":-0.5522071833122024,""space"":-0.05971490761196474}",FQP-70b91eebd60b81c89529ca840eb94553fef4471f918414053c60bebd8e30089c,"{""empty"":""FQP-b04b83ae8129d0899d9f630fcdc8dc5bb33a09e09f8461f0d97a94a197350a38"",""lorem"":""FQP-6756d60245428fefd8c51603ba470a8ca426ce2739d8d29860b8ad1d2718da6b"",""mask"":""FQP-1f0dc6db71ca2c33f578b0b8529892d3555a493db4efa421665f9e3b79c59198"",""na"":""FQP-9c70d0d7bb8c9904a470010172a65975287b75dec2a20633c9e47e1726d0c135"",""space"":""FQP-57f43bc66a5755da517b48e9bb4c7761b312204286d116ab2e037c95a18bee44""}",hate,False,False,null,hate,null,True,0.09000057655705129
FQD-FD-3169-Q06-F2-N2-A,FD-3169-Q06,2.8363319396972657,2.8037911648096774,0.03254077488758833,"{""empty"":3.4726717631022135,""lorem"":4.5326988220214846,""mask"":2.80434315999349,""na"":1.8218538920084637,""space"":2.9751846313476564}","{""empty"":-0.6363398234049478,""lorem"":-1.6963668823242188,""mask"":0.031988779703775894,""na"":1.014478047688802,""space"":-0.1388526916503907}","{""empty"":0.15150418206234129,""lorem"":0.2301286377321028,""mask"":0.032678731522810534,""na"":-0.4341828827948664,""space"":0.07159356797273508}",FQP-71a61e7653ece604620ddbe950b804a1e885b59b8997cf103b3750ae3b817ba3,"{""empty"":""FQP-88f3ca60ab094fd5e961879817543a918180ab9ef5dbd260f9fc8fe8935e06e0"",""lorem"":""FQP-e1521ae8e618ee160f4ea035065ab609c034979cc4fb7c5d61230e3e94be3642"",""mask"":""FQP-cdde802627be9e440c1894ef604f2ee63adfaf79c1605a24e0ffeae132e967c1"",""na"":""FQP-07e922c2b68a5cc4f511ae24ad6c716be7bf5231d2cab97db53055a8ccc6645d"",""space"":""FQP-8a5bba3fa8129c0d8094704edc6161915ffe2a38dbf78c5625c479f26e4ec948""}",non-hate,False,False,null,hate,null,False,-0.03254077488758833
FQD-FD-3169-Q06-F2-N2-H,FD-3169-Q06,2.8601888020833335,2.7614398629523578,0.09874893913097571,"{""empty"":3.421095530192057,""lorem"":4.527075958251953,""mask"":2.7603312174479164,""na"":1.779810333251953,""space"":2.9226033528645834}","{""empty"":-0.5609067281087237,""lorem"":-1.6668871561686198,""mask"":0.09985758463541705,""na"":1.0803784688313804,""space"":-0.06241455078124991}","{""empty"":0.2167426648431694,""lorem"":0.29828170009824495,""mask"":0.09847160846396763,""na"":-0.36515296139026754,""space"":0.13568622093032845}",FQP-87c5edb3616641876736f01c53cf2bf25cebeef48de06232ce10c9cca66ccd3e,"{""empty"":""FQP-8b9a48f487bf626f3f0914e29bcd9fcf32fb15fe3dc2ac0e5f44435bf5b87127"",""lorem"":""FQP-dc44f8052b10ca85b4e649bf9a95385711a05a47391571524c0a8e09cb9f21e5"",""mask"":""FQP-f25d4fe08b212a8cf9fe08e916b2c7270be52dac271b9ab62dfa125a810af2f1"",""na"":""FQP-c725dc5ef9cae210aa1cfd2bfdb5e695bd383e3c51d72d90347e5c7b3efe0312"",""space"":""FQP-c9361d8faaa02caa96a91253865ffff0857937236a74478469d49f64c8977245""}",non-hate,False,False,null,hate,null,False,-0.09874893913097571
FQD-FD-3169-Q06-F2-O-A,FD-3169-Q06,0.6138315836588542,2.8053067110471837,-2.1914751273883297,"{""empty"":3.396752675374349,""lorem"":4.427587890625,""mask"":2.9167160034179687,""na"":1.8317164103190104,""space"":2.9107706705729166}","{""empty"":-2.7829210917154947,""lorem"":-3.8137563069661464,""mask"":-2.3028844197591143,""na"":-1.2178848266601563,""space"":-2.2969390869140627}","{""empty"":-2.082362159751807,""lorem"":-1.9985307239108148,""mask"":-2.165265144880027,""na"":-2.6512385447005515,""space"":-2.166584355648048}",FQP-0e101132f3780a9725f96f1b1b8c4622682d2eb05c69199af548d8dc2c0f2fcf,"{""empty"":""FQP-4835c1ae56dd21b6bab67dfa27937d2e97f1f697b1cb76c3b2e1edcbcd2c1dbc"",""lorem"":""FQP-37a777d383ac73f2b3c924cbd5fa7c6ddb96a76bb02b140d6e03c251d3cf9a4b"",""mask"":""FQP-106c98b6a5f803aeca6d43290fffd8def830b9a631a7f95d474ab74e31eabd07"",""na"":""FQP-b83167ab6928ba25fc4f343266ab8e905518d09bf1b677cd3111cb91bd2c148d"",""space"":""FQP-2f2b7fc14fa188548ca1b16aedf29f9e497e39f4651e6395e7e27a15ca12a0c8""}",hate,False,False,null,hate,null,True,2.1914751273883297
FQD-FD-3169-Q06-F2-O-H,FD-3169-Q06,0.37153676350911463,2.765817443793497,-2.3942806802843823,"{""empty"":3.3976974487304688,""lorem"":4.46067606608073,""mask"":2.84797846476237,""na"":1.7849957784016925,""space"":2.8684712727864583}","{""empty"":-3.0261606852213543,""lorem"":-4.089139302571615,""mask"":-2.4764417012532554,""na"":-1.4134590148925779,""space"":-2.496934509277344}","{""empty"":-2.2797858298234708,""lorem"":-2.1977144008335525,""mask"":-2.374639962547695,""na"":-2.857771475871405,""space"":-2.3700100745402617}",FQP-8acb9dfc0d7b49367bf923d1b94dc5620fc0bb863438d1fd6aa81c512c0d5c8a,"{""empty"":""FQP-686e69fb3420abc2159fd4a7a1ee1d909c58616fdc30dee608b6c7189be85ec7"",""lorem"":""FQP-4a682681b6332b339a2414e6bdc8b4e8d6b9ae25640d95b57c5213775f784176"",""mask"":""FQP-7b3c397de412fae1dd586d7b5f9cb4c2c3eed121774a14da583d21a42245be00"",""na"":""FQP-8e2ca871b9a21d5f49241232bb7e6854f7f0db5175114cb4b401d0b94170f06c"",""space"":""FQP-7d671b8e1115330056c9231ccb2f72dc877b82960a83a43f50817468777ac7e8""}",hate,False,False,null,hate,null,True,2.3942806802843823
FQD-FD-3169-Q07-F1-D-A,FD-3169-Q07,2.6254417419433596,2.7298514565161875,-0.104409714572828,"{""empty"":3.2098340352376304,""lorem"":4.114040120442708,""mask"":2.775092569986979,""na"":1.8665224711100261,""space"":2.775407918294271}","{""empty"":-0.5843922932942709,""lorem"":-1.4885983784993488,""mask"":-0.1496508280436193,""na"":0.7589192708333334,""space"":-0.14996617635091125}","{""empty"":-0.010768366589172018,""lorem"":0.07688731898976853,""mask"":-0.09337500539344834,""na"":-0.4757718562572295,""space"":-0.09329998811078344}",FQP-96eda555d82fb1046876df83c8742ab79bb0e42069505f4c9e3f740ea5f811c9,"{""empty"":""FQP-8b5c00620b6fc99cb54490df92abe314f181183af11f673fd057514775f432d2"",""lorem"":""FQP-51d999e91eb0dbddddb5049ee6797d04c484c3c82d0990e43db1da6d9bbc041e"",""mask"":""FQP-1e7090797e5adfaa338e99dc2ff681ae9eabbcac83a250f4c40ab2fbb4c48088"",""na"":""FQP-df073c700e093232a7de4acba3ff0dcd0bb522b686d0635f387768386743e3d8"",""space"":""FQP-8731f7b9ac383106c5e80e9047a3425dad8f99d01dc7eafdf04006937b47af1a""}",hate,False,False,null,non-hate,null,False,-0.104409714572828
FQD-FD-3169-Q07-F1-D-H,FD-3169-Q07,2.625899759928385,2.6970369435455517,-0.07113718361716659,"{""empty"":3.1661771138509116,""lorem"":4.112913513183594,""mask"":2.7422078450520835,""na"":1.8338401794433594,""space"":2.7360875447591146}","{""empty"":-0.5402773539225265,""lorem"":-1.487013753255209,""mask"":-0.11630808512369839,""na"":0.7920595804850257,""space"":-0.11018778483072955}","{""empty"":0.020955461989448754,""lorem"":0.11231571852169475,""mask"":-0.06011801873880396,""na"":-0.44107693546993554,""space"":-0.061579483343127794}",FQP-d791d56ce799a8b60200a92d22123499e294f5493fe319150fab042cb0efb18f,"{""empty"":""FQP-4daa6da2fc818a38bb59b3041df5395fccf6bad9953823e95858fd5c7852a838"",""lorem"":""FQP-016cda27aa5a03952260cb9227749c3600162e92d41c34f4db5f4ef0035119c3"",""mask"":""FQP-9f181fa3da621fa6e16b1e2d5d38037c4e0a3f0a105ac650b92c10a44806d25d"",""na"":""FQP-7ce434cae8eb527d641e47122b3a5b89f6896742325361dd31a9bfbe80deb090"",""space"":""FQP-b274c576cd281cf70bec202434eda9ea35eae42fd392c2ff94f97adb31adb7ed""}",hate,False,False,null,non-hate,null,False,-0.07113718361716659
FQD-FD-3169-Q07-F1-N1-A,FD-3169-Q07,2.8117039998372397,2.8717067545134904,-0.060002754676250714,"{""empty"":3.579503885904948,""lorem"":4.606534830729167,""mask"":2.8579381306966147,""na"":1.879436747233073,""space"":3.0761029561360678}","{""empty"":-0.7677998860677082,""lorem"":-1.7948308308919274,""mask"":-0.046234130859375,""na"":0.9322672526041667,""space"":-0.26439895629882804}","{""empty"":0.06334445621464102,""lorem"":0.13713329343311376,""mask"":-0.06347151115245264,""na"":-0.5397014660406696,""space"":-0.014270194307489437}",FQP-7a78d6612a20515dd615373bd604730d1f40603d7d3bcd7929c66e1e57d98e0d,"{""empty"":""FQP-27beeda054068b92b66e119e8a6caab41a80d009dd7db1693746b71b7616bc09"",""lorem"":""FQP-96917f8670e8164b5be92bee9b546111a549ce60a0853d9cd72e65246f55ec97"",""mask"":""FQP-5ffc54cc96576d3a6a336836b7ad5254514487ed15305cf1d43fde096cf1053d"",""na"":""FQP-9aff3deb49da4cf37e7ac3a38c7a91f9b31a4cd2a4fb167f2f1a763cd476a64e"",""space"":""FQP-3197ac4167b62ed1935ecd815ac992cb7a504c82dedc68fa91078a4f4899fe03""}",hate,False,False,null,non-hate,null,False,-0.060002754676250714
FQD-FD-3169-Q07-F1-N1-H,FD-3169-Q07,2.80904286702474,2.826161483202899,-0.01711861617815913,"{""empty"":3.5256510416666664,""lorem"":4.605133565266927,""mask"":2.8228530883789062,""na"":1.8292091369628907,""space"":3.0160291035970053}","{""empty"":-0.7166081746419266,""lorem"":-1.7960906982421871,""mask"":-0.01381022135416643,""na"":0.9798337300618492,""space"":-0.20698623657226545}","{""empty"":0.10543196987681025,""lorem"":0.18223742489659056,""mask"":-0.01794723590445635,""na"":-0.4981494108390505,""space"":0.02571278194841753}",FQP-9cb14b4e6e34d88e9c925b161efdc207d7fd289280d6f32ff91780bda53f3ab1,"{""empty"":""FQP-dfb2758c9585bebe9ea6596b58315e7fab4857ad24e192a4c566fcc1baa61483"",""lorem"":""FQP-079219bb679336033c08aa03f373d5fa777da2add6f96b2f7b9c05f3871d6621"",""mask"":""FQP-744affeb10f154c2f7f808b15ee2d370c8e8a9a4a2db3984802625640fc02b8a"",""na"":""FQP-184593177a28d48a2b5c6a4b5604079422c8036827708ee1e8adab5fb2233590"",""space"":""FQP-7bb96d4ba15ba3bd44799599d7ae54b3b7118d6f3b759729ece78e787d5dd992""}",hate,False,False,null,non-hate,null,False,-0.01711861617815913
FQD-FD-3169-Q07-F1-N2-A,FD-3169-Q07,2.887311808268229,2.8203422040755806,0.06696960419264864,"{""empty"":3.55185546875,""lorem"":4.521191660563152,""mask"":2.77161865234375,""na"":1.8273757934570312,""space"":3.0523969014485677}","{""empty"":-0.6645436604817707,""lorem"":-1.6338798522949225,""mask"":0.11569315592447937,""na"":1.059936014811198,""space"":-0.16508509318033848}","{""empty"":0.1932623395259192,""lorem"":0.26321661088260706,""mask"":0.054452736571106275,""na"":-0.4102285881868375,""space"":0.11817509194888176}",FQP-39a4c5f05d746601f3afa60a321338f36174d9ff810e225f1e7ab4a30d02012d,"{""empty"":""FQP-0f2eff1e9cbb20100d96859c77c37afdd9a0c0b3403eddd7fad4a8fa6442a3a9"",""lorem"":""FQP-da7fd557961c12469c4687f5587136fc9f0a2a96c85b6b0ceee34b0307bc7c1b"",""mask"":""FQP-a54b2542919b7e48df5d4ec47480aa2579e7fccb3c3b63f5be8c1693274c691e"",""na"":""FQP-29c3adc6fef4d10084756434182d7ae3c73e5f9b768e9f2af13284a004ec5ef3"",""space"":""FQP-d1e2f5e87c16e17fb4a58ec34a0ce93af347aeda8366b7569d84775ce506bfe5""}",non-hate,False,False,null,non-hate,null,True,0.06696960419264864
FQD-FD-3169-Q07-F1-N2-H,FD-3169-Q07,2.897331746419271,2.774417165612287,0.12291458080698403,"{""empty"":3.503947194417318,""lorem"":4.513515218098958,""mask"":2.7413787841796875,""na"":1.769927978515625,""space"":2.999597676595052}","{""empty"":-0.6066154479980468,""lorem"":-1.6161834716796872,""mask"":0.15595296223958366,""na"":1.1274037679036462,""space"":-0.1022659301757809}","{""empty"":0.24917884187963457,""lorem"":0.32123482704553785,""mask"":0.11450239938557871,""na"":-0.3613784630411261,""space"":0.17281290425248974}",FQP-3dcfd99f28877ca3cd6de1c345912907ef18cef55b4de128f342969419a532e1,"{""empty"":""FQP-44e414cfd59a7c545692e65d7dd1e7938c5b84aeb502b63a78706e28ff040c5c"",""lorem"":""FQP-21af549f62449c4aa7aa06556976a4aef9163f0c9de2edd22cea29103ce3858d"",""mask"":""FQP-103e358fd7fcc0afd01fe0dc1c0bef7138cdec30d4831e0962bcd948a095f1d9"",""na"":""FQP-e5e1ca1fad5e593621230997367ea0b44fb52283bbd10a3095ea27b0cbdf3461"",""space"":""FQP-7c7113f06826bd36b20acb9170c816b907cf69ea394abd74f42e723a9e35f9d4""}",non-hate,False,False,null,non-hate,null,True,0.12291458080698403
FQD-FD-3169-Q07-F1-O-A,FD-3169-Q07,0.7983256022135417,2.8117657112581274,-2.013440109044586,"{""empty"":3.451288350423177,""lorem"":4.376014455159505,""mask"":2.8051162719726563,""na"":1.8637502034505207,""space"":2.9658251444498696}","{""empty"":-2.652962748209635,""lorem"":-3.577688852945964,""mask"":-2.0067906697591145,""na"":-1.065424601236979,""space"":-2.167499542236328}","{""empty"":-1.8981442190973448,""lorem"":-1.8232958031089794,""mask"":-2.0151086110158873,""na"":-2.452479515438422,""space"":-1.9780154554702818}",FQP-ebc7b125829e82d81a2255d47f8712b5f2c434e5e115ce00a22d6ac269ca7772,"{""empty"":""FQP-b05d2b09a9af3a0785c7a7fa801255072aac62ce6c967aa581b2c1507ccfd7ed"",""lorem"":""FQP-1d64015bddaeadd90b18f1726f650faee057cd5eadfec8966b2d92df7e7b2451"",""mask"":""FQP-a43ac97810c23a25d5f1f4923325a82baf678f9e5363e87e12a7fc4d2632eb9f"",""na"":""FQP-7a088a0ec25b707aad36562f9ec787f9074290d598651c984931c50cb649c488"",""space"":""FQP-839e0d1a2d9dd21551c2a0696ced08b03ce88509841ce03b60a4e0f6a9b241b4""}",hate,False,False,null,non-hate,null,False,-2.013440109044586
FQD-FD-3169-Q07-F1-O-H,FD-3169-Q07,0.6793429056803385,2.69136176104422,-2.012018855363882,"{""empty"":3.3062199910481773,""lorem"":4.366620127360027,""mask"":2.688496653238932,""na"":1.7490887959798176,""space"":2.792810312906901}","{""empty"":-2.626877085367839,""lorem"":-3.6872772216796883,""mask"":-2.0091537475585937,""na"":-1.0697458902994792,""space"":-2.1134674072265627}","{""empty"":-1.8994370850848958,""lorem"":-1.8154713471959636,""mask"":-2.012736253383686,""na"":-2.440016661195861,""space"":-1.988005352204525}",FQP-1bf1a11562f06597cb30157c76351bea36320b18d62e56333311cb0cf4f78c88,"{""empty"":""FQP-481b5566480d71b4932a463d1b55aedb773ddcc3bc6f133ac612b6914492b5e4"",""lorem"":""FQP-e938a92f5f645e1d4092e2e7ca791b297082e0da755f23b6e9bb15a19de69cf8"",""mask"":""FQP-6b73b3708cc4aeacbc65526068a79fcd919c49d523eaa9f2d84e442a9837651a"",""na"":""FQP-952560bdb4a05a95038380727a669f732f59fff58f8d659fc97bb27ed975812e"",""space"":""FQP-2f8e24f5c93494c1e8d4c0d577bfe69a25015d06867108de037d6eb32579f331""}",hate,False,False,null,non-hate,null,False,-2.012018855363882
FQD-FD-3169-Q07-F2-D-A,FD-3169-Q07,2.585332234700521,2.706236875782036,-0.12090464108151489,"{""empty"":3.128997548421224,""lorem"":4.161380513509115,""mask"":2.733651224772135,""na"":1.8768872578938802,""space"":2.716709645589193}","{""empty"":-0.543665313720703,""lorem"":-1.5760482788085937,""mask"":-0.1483189900716142,""na"":0.7084449768066408,""space"":-0.13137741088867205}","{""empty"":-0.036029526609770546,""lorem"":0.06465395237648108,""mask"":-0.11415265335701674,""na"":-0.4680607931889793,""space"":-0.11830137698489951}",FQP-1283df3a745226b6fb77734a0e71b30e76bd5b5829074a9a87ee5670f652fa57,"{""empty"":""FQP-b94f647ce8108e6cd35d707950f0683f66547ee3ae9b5fbd806e64298054a442"",""lorem"":""FQP-18e9a46a8ea17a2fafef8e99049a56afdee9fa5b5dbcd3d61a1ff9f64aa445a3"",""mask"":""FQP-7585e6c564f72da842a5cca03e45e73c3c618d20f8b7e65491687e85d4a499f0"",""na"":""FQP-50810774bb3c43835428854353fa186f9138ffa7899f09cd197f20cca4465d2b"",""space"":""FQP-ce28e1c609c859a6a668d7663eda0f422d8ceffefad9e9a82c354e3c593d1699""}",hate,False,False,null,non-hate,null,False,-0.12090464108151489
FQD-FD-3169-Q07-F2-D-H,FD-3169-Q07,2.5936309814453127,2.6781963586082966,-0.08456537716298396,"{""empty"":3.0859222412109375,""lorem"":4.151829783121745,""mask"":2.711181386311849,""na"":1.856372578938802,""space"":2.6705345153808593}","{""empty"":-0.4922912597656248,""lorem"":-1.5581988016764328,""mask"":-0.11755040486653634,""na"":0.7372584025065108,""space"":-0.07690353393554661}","{""empty"":-0.002042207511482985,""lorem"":0.10228902968974918,""mask"":-0.07646533183909066,""na"":-0.42573240511818566,""space"":-0.0864888560146051}",FQP-e95c7357b70aff4526a07572151348673455e4c841ab30cf14d51b66346de9e8,"{""empty"":""FQP-2b3785a264069fcf709e4c0456d78d5010228545b45ce598747150f9dc40aded"",""lorem"":""FQP-9cdd31e2cee22745c33e2f1859e358ee791f1f0abb2465fedfbfd80a1dac64a9"",""mask"":""FQP-c6c1d92a664e937bb4bb1ebd7a0f7e72d3c0eea3bc9ca18a85851121fbdf3db9"",""na"":""FQP-4b8d84fcc3c2f35ec03dc9d4e0055cf92d5dd998ca7a639e5f7d04c3d460f8ed"",""space"":""FQP-6b5474efc5b93c22e55333cdde949127a4d8d0b204a627dc96fc275688b64a54""}",hate,False,False,null,non-hate,null,False,-0.08456537716298396
