condition_id,query_id,demo_family,lexicon_arm,demo_surface,view,non_hate_margin,numeric_bound,prediction,exact_tie,numerically_unresolved,original_reference,reviewed_reference,original_correct,reviewed_correct,reviewed_margin
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,ab_reverse/answer_sum,23.133039474487305,0.0013427734375,non-hate,False,False,null,non-hate,null,True,23.133039474487305
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,ab_reverse/answer_mean,11.566519737243652,0.0013427734375,non-hate,False,False,null,non-hate,null,True,11.566519737243652
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,ab_reverse/total_with_eos,23.133039474487305,0.0013427734375,non-hate,False,False,null,non-hate,null,True,23.133039474487305
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,ab_reverse/mean_with_eos,7.711013158162435,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.711013158162435
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,background,2.8717067545134904,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,ncc,1.5646330688914576,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.5646330688914576
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,single_probe/empty,0.8568359375000001,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.8568359375000001
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,single_probe/space,1.3602368672688803,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.3602368672688803
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,single_probe/na,2.556903076171875,0.002685546875,non-hate,False,False,null,non-hate,null,True,2.556903076171875
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,single_probe/mask,1.5784016927083333,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.5784016927083333
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,single_probe/lorem,-0.1701950073242191,0.002685546875,hate,False,False,null,non-hate,null,False,-0.1701950073242191
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,leave_one_out/empty,1.6879802797823493,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.6879802797823493
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,leave_one_out/space,1.6103656292602189,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.6103656292602189
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,leave_one_out/na,1.0849343575270387,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.0849343575270387
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,leave_one_out/mask,1.5611643124152557,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.5611643124152557
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,leave_one_out/lorem,1.761769117000822,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.761769117000822
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,ab_symmetric_sum,18.925067901611328,0.0013427734375,non-hate,False,False,null,non-hate,null,True,18.925067901611328
FQD-FD-3169-Q01-F1-N1-A,FD-3169-Q01,1,N1,A,ab_mapping_gap_sum,-8.415943145751953,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,original/answer_sum,13.29477310180664,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.29477310180664
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,original/answer_mean,4.4315945943196615,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.4315945943196615
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,original/total_with_eos,13.29477310180664,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.29477310180664
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,original/mean_with_eos,3.323695500691732,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.323695500691732
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,ab_forward/answer_sum,13.344139099121094,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.344139099121094
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,ab_forward/answer_mean,6.672069549560547,0.0013427734375,non-hate,False,False,null,non-hate,null,True,6.672069549560547
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,ab_forward/total_with_eos,13.344139099121094,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.344139099121094
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,ab_forward/mean_with_eos,4.448046366373698,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.448046366373698
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,ab_reverse/answer_sum,22.316198348999023,0.0013427734375,non-hate,False,False,null,non-hate,null,True,22.316198348999023
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,ab_reverse/answer_mean,11.158099174499512,0.0013427734375,non-hate,False,False,null,non-hate,null,True,11.158099174499512
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,ab_reverse/total_with_eos,22.316198348999023,0.0013427734375,non-hate,False,False,null,non-hate,null,True,22.316198348999023
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,ab_reverse/mean_with_eos,7.438732782999675,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.438732782999675
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,background,2.826161483202899,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,ncc,1.6054331111167626,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.6054331111167626
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,single_probe/empty,0.9059435526529951,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.9059435526529951
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,single_probe/space,1.4155654907226562,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.4155654907226562
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,single_probe/na,2.602385457356771,0.002685546875,non-hate,False,False,null,non-hate,null,True,2.602385457356771
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,single_probe/mask,1.6087415059407553,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.6087415059407553
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,single_probe/lorem,-0.17353897094726545,0.002685546875,hate,False,False,null,non-hate,null,False,-0.17353897094726545
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,leave_one_out/empty,1.727983697171732,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.727983697171732
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,leave_one_out/space,1.6482645092433392,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.6482645092433392
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,leave_one_out/na,1.1244023164558712,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.1244023164558712
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,leave_one_out/mask,1.6046044913904653,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.6046044913904653
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,leave_one_out/lorem,1.8047891521915123,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.8047891521915123
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,ab_symmetric_sum,17.83016872406006,0.0013427734375,non-hate,False,False,null,non-hate,null,True,17.83016872406006
FQD-FD-3169-Q01-F1-N1-H,FD-3169-Q01,1,N1,H,ab_mapping_gap_sum,-8.97205924987793,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,original/answer_sum,13.38787841796875,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.38787841796875
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,original/answer_mean,4.462628682454427,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.462628682454427
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,original/total_with_eos,13.38787841796875,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.38787841796875
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,original/mean_with_eos,3.3469711939493814,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.3469711939493814
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,ab_forward/answer_sum,15.00956916809082,0.0013427734375,non-hate,False,False,null,non-hate,null,True,15.00956916809082
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,ab_forward/answer_mean,7.50478458404541,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.50478458404541
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,ab_forward/total_with_eos,15.009572982788086,0.0013427734375,non-hate,False,False,null,non-hate,null,True,15.009572982788086
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,ab_forward/mean_with_eos,5.003190994262695,0.0013427734375,non-hate,False,False,null,non-hate,null,True,5.003190994262695
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,ab_reverse/answer_sum,23.589611053466797,0.0013427734375,non-hate,False,False,null,non-hate,null,True,23.589611053466797
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,ab_reverse/answer_mean,11.794805526733398,0.0013427734375,non-hate,False,False,null,non-hate,null,True,11.794805526733398
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,ab_reverse/total_with_eos,23.589611053466797,0.0013427734375,non-hate,False,False,null,non-hate,null,True,23.589611053466797
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,ab_reverse/mean_with_eos,7.863203684488933,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.863203684488933
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,background,2.8203422040755806,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,ncc,1.6422864783788462,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.6422864783788462
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,single_probe/empty,0.9107732137044269,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.9107732137044269
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,single_probe/space,1.410231781005859,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.410231781005859
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,single_probe/na,2.6352528889973956,0.002685546875,non-hate,False,False,null,non-hate,null,True,2.6352528889973956
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,single_probe/mask,1.691010030110677,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.691010030110677
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,single_probe/lorem,-0.058562978108724906,0.002685546875,hate,False,False,null,non-hate,null,False,-0.058562978108724906
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,leave_one_out/empty,1.7685792137121168,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.7685792137121168
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,leave_one_out/space,1.6934919661350794,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.6934919661350794
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,leave_one_out/na,1.16508828599936,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.16508828599936
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,leave_one_out/mask,1.6297696107573039,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.6297696107573039
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,leave_one_out/lorem,1.8385334850688047,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.8385334850688047
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,ab_symmetric_sum,19.29959011077881,0.0013427734375,non-hate,False,False,null,non-hate,null,True,19.29959011077881
FQD-FD-3169-Q01-F1-N2-A,FD-3169-Q01,1,N2,A,ab_mapping_gap_sum,-8.580041885375977,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,original/answer_sum,13.55105972290039,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.55105972290039
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,original/answer_mean,4.517024485270182,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.517024485270182
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,original/total_with_eos,13.55105972290039,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.55105972290039
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,original/mean_with_eos,3.387767791748047,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.387767791748047
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,ab_forward/answer_sum,13.812419891357422,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.812419891357422
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,ab_forward/answer_mean,6.906209945678711,0.0013427734375,non-hate,False,False,null,non-hate,null,True,6.906209945678711
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,ab_forward/total_with_eos,13.812419891357422,0.0013427734375,non-hate,False,False,null,non-hate,null,True,13.812419891357422
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,ab_forward/mean_with_eos,4.604139963785807,0.0013427734375,non-hate,False,False,null,non-hate,null,True,4.604139963785807
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,ab_reverse/answer_sum,22.682449340820312,0.0013427734375,non-hate,False,False,null,non-hate,null,True,22.682449340820312
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,ab_reverse/answer_mean,11.341224670410156,0.0013427734375,non-hate,False,False,null,non-hate,null,True,11.341224670410156
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,ab_reverse/total_with_eos,22.682449340820312,0.0013427734375,non-hate,False,False,null,non-hate,null,True,22.682449340820312
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,ab_reverse/mean_with_eos,7.5608164469401045,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.5608164469401045
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,background,2.774417165612287,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,ncc,1.7426073196578953,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.7426073196578953
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,single_probe/empty,1.0130772908528645,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.0130772908528645
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,single_probe/space,1.5174268086751304,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.5174268086751304
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,single_probe/na,2.7470965067545574,0.002685546875,non-hate,False,False,null,non-hate,null,True,2.7470965067545574
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,single_probe/mask,1.775645701090495,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.775645701090495
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,single_probe/lorem,0.0035092671712240175,0.002685546875,non-hate,False,False,null,non-hate,null,True,0.0035092671712240175
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,leave_one_out/empty,1.8688715807305458,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.8688715807305458
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,leave_one_out/space,1.792505643103401,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.792505643103401
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,leave_one_out/na,1.2583142758097852,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.2583142758097852
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,leave_one_out/mask,1.73419513823649,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.73419513823649
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,leave_one_out/lorem,1.940927565896449,0.002685546875,non-hate,False,False,null,non-hate,null,True,1.940927565896449
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,ab_symmetric_sum,18.247434616088867,0.0013427734375,non-hate,False,False,null,non-hate,null,True,18.247434616088867
FQD-FD-3169-Q01-F1-N2-H,FD-3169-Q01,1,N2,H,ab_mapping_gap_sum,-8.87002944946289,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,original/answer_sum,-0.517822265625,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.517822265625
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,original/answer_mean,-0.03392588297526042,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.03392588297526042
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,original/total_with_eos,-0.517822265625,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.517822265625
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,original/mean_with_eos,-0.04277960459391275,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.04277960459391275
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,ab_forward/answer_sum,-8.204593658447266,0.0013427734375,hate,False,False,null,non-hate,null,False,-8.204593658447266
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,ab_forward/answer_mean,-4.102296829223633,0.0013427734375,hate,False,False,null,non-hate,null,False,-4.102296829223633
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,ab_forward/total_with_eos,-8.204593658447266,0.0013427734375,hate,False,False,null,non-hate,null,False,-8.204593658447266
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,ab_forward/mean_with_eos,-2.734864552815755,0.0013427734375,hate,False,False,null,non-hate,null,False,-2.734864552815755
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,ab_reverse/answer_sum,7.946067810058594,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.946067810058594
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,ab_reverse/answer_mean,3.973033905029297,0.0013427734375,non-hate,False,False,null,non-hate,null,True,3.973033905029297
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,ab_reverse/total_with_eos,7.946067810058594,0.0013427734375,non-hate,False,False,null,non-hate,null,True,7.946067810058594
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,ab_reverse/mean_with_eos,2.6486892700195312,0.0013427734375,non-hate,False,False,null,non-hate,null,True,2.6486892700195312
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,background,2.8117657112581274,0.0013427734375,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,ncc,-2.845691594233388,0.002685546875,hate,False,False,null,non-hate,null,False,-2.845691594233388
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,single_probe/empty,-3.4852142333984375,0.002685546875,hate,False,False,null,non-hate,null,False,-3.4852142333984375
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,single_probe/space,-2.99975102742513,0.002685546875,hate,False,False,null,non-hate,null,False,-2.99975102742513
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,single_probe/na,-1.8976760864257811,0.002685546875,hate,False,False,null,non-hate,null,False,-1.8976760864257811
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,single_probe/mask,-2.839042154947917,0.002685546875,hate,False,False,null,non-hate,null,False,-2.839042154947917
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,single_probe/lorem,-4.409940338134765,0.002685546875,hate,False,False,null,non-hate,null,False,-4.409940338134765
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,leave_one_out/empty,-2.730395704286147,0.002685546875,hate,False,False,null,non-hate,null,False,-2.730395704286147
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,leave_one_out/space,-2.810266940659084,0.002685546875,hate,False,False,null,non-hate,null,False,-2.810266940659084
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,leave_one_out/na,-3.284731000627224,0.002685546875,hate,False,False,null,non-hate,null,False,-3.284731000627224
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,leave_one_out/mask,-2.847360096204689,0.002685546875,hate,False,False,null,non-hate,null,False,-2.847360096204689
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,leave_one_out/lorem,-2.6555472882977815,0.002685546875,hate,False,False,null,non-hate,null,False,-2.6555472882977815
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,ab_symmetric_sum,-0.12926292419433594,0.0013427734375,hate,False,False,null,non-hate,null,False,-0.12926292419433594
FQD-FD-3169-Q01-F1-O-A,FD-3169-Q01,1,O,A,ab_mapping_gap_sum,-16.15066146850586,0.002685546875,null,False,False,null,non-hate,null,null,null
FQD-FD-3169-Q01-F1-O-H,FD-3169-Q01,1,O,H,original/answer_sum,0.0672607421875,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.0672607421875
FQD-FD-3169-Q01-F1-O-H,FD-3169-Q01,1,O,H,original/answer_mean,0.11689097086588543,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.11689097086588543
FQD-FD-3169-Q01-F1-O-H,FD-3169-Q01,1,O,H,original/total_with_eos,0.0672607421875,0.0013427734375,non-hate,False,False,null,non-hate,null,True,0.0672607421875
