contrast_id,cross_query,human_stratum_validation_required,ncc_background_cancels,role,terms,main_effects,main_directions,all_five_directions_agree_resolved,all_single_probes_agree_with_ncc,all_leave_one_out_agree_with_ncc
FD-3169-Q02-F1-P2-X2-sA,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X2-A""}]","{""ab_forward/answer_sum"":0.571075439453125,""ab_reverse/answer_sum"":1.0720596313476562,""ncc"":0.11199930308976258,""original/answer_mean"":0.16132303873697929,""original/answer_sum"":0.47219085693359375}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q02-F1-P2-X2-I,False,False,False,scope_matched,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P2-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P2-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X2-H""}]","{""ab_forward/answer_sum"":-0.3313579559326172,""ab_reverse/answer_sum"":-0.10124588012695312,""ncc"":-0.0608575537664362,""original/answer_mean"":-0.05508880615234385,""original/answer_sum"":-0.16301727294921875}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q02-F1-P2-X2-C,False,False,False,scope_matched,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P2-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P2-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X2-H""}]","{""ab_forward/answer_sum"":0.4053964614868164,""ab_reverse/answer_sum"":1.0214366912841797,""ncc"":0.08157052620654448,""original/answer_mean"":0.13377863566080736,""original/answer_sum"":0.3906822204589844}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q02-F1-O-P1-sH,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P1-H""}]","{""ab_forward/answer_sum"":0.26296234130859375,""ab_reverse/answer_sum"":0.30513763427734375,""ncc"":-0.0947043091221147,""original/answer_mean"":-0.1369202931722005,""original/answer_sum"":-0.7284297943115234}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
FD-3169-Q02-F1-O-P1-sA,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P1-A""}]","{""ab_forward/answer_sum"":0.3706321716308594,""ab_reverse/answer_sum"":1.2279510498046875,""ncc"":-0.11490970936391864,""original/answer_mean"":-0.1616406758626302,""original/answer_sum"":-0.8003959655761719}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
FD-3169-Q02-F1-O-P1-I,False,False,False,scope_total_bridge,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P1-H""}]","{""ab_forward/answer_sum"":-0.10766983032226562,""ab_reverse/answer_sum"":-0.9228134155273438,""ncc"":0.02020540024180395,""original/answer_mean"":0.0247203826904297,""original/answer_sum"":0.07196617126464844}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",False,True,True
FD-3169-Q02-F1-O-P1-C,False,False,False,scope_total_bridge,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P1-H""}]","{""ab_forward/answer_sum"":0.31679725646972656,""ab_reverse/answer_sum"":0.7665443420410156,""ncc"":-0.10480700924301667,""original/answer_mean"":-0.14928048451741535,""original/answer_sum"":-0.7644128799438477}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
FD-3169-Q02-F1-O-X1-sH,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X1-H""}]","{""ab_forward/answer_sum"":0.5407066345214844,""ab_reverse/answer_sum"":0.5547027587890625,""ncc"":0.02182270193995217,""original/answer_mean"":0.005751419067382912,""original/answer_sum"":-0.47929954528808594}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""negative""}",False,False,False
FD-3169-Q02-F1-O-X1-sA,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X1-A""}]","{""ab_forward/answer_sum"":0.6869354248046875,""ab_reverse/answer_sum"":1.6865730285644531,""ncc"":0.10749819055810583,""original/answer_mean"":0.07473932902018243,""original/answer_sum"":-0.3400154113769531}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""negative""}",False,True,True
FD-3169-Q02-F1-O-X1-I,False,False,False,scope_total_bridge,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X1-H""}]","{""ab_forward/answer_sum"":-0.14622879028320312,""ab_reverse/answer_sum"":-1.1318702697753906,""ncc"":-0.08567548861815366,""original/answer_mean"":-0.06898790995279952,""original/answer_sum"":-0.1392841339111328}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q02-F1-O-X1-C,False,False,False,scope_total_bridge,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X1-H""}]","{""ab_forward/answer_sum"":0.6138210296630859,""ab_reverse/answer_sum"":1.1206378936767578,""ncc"":0.064660446249029,""original/answer_mean"":0.04024537404378267,""original/answer_sum"":-0.40965747833251953}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q02-F1-O-P2-sH,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P2-H""}]","{""ab_forward/answer_sum"":0.4199943542480469,""ab_reverse/answer_sum"":0.3674583435058594,""ncc"":-0.1066980413455263,""original/answer_mean"":-0.1963760375976562,""original/answer_sum"":-0.7094192504882812}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
FD-3169-Q02-F1-O-P2-sA,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P2-A""}]","{""ab_forward/answer_sum"":0.5361671447753906,""ab_reverse/answer_sum"":1.1795310974121094,""ncc"":-0.1165230446644161,""original/answer_mean"":-0.2084721883138021,""original/answer_sum"":-0.7321548461914062}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
FD-3169-Q02-F1-O-P2-I,False,False,False,scope_total_bridge,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-P2-H""}]","{""ab_forward/answer_sum"":-0.11617279052734375,""ab_reverse/answer_sum"":-0.81207275390625,""ncc"":0.009825003318889802,""original/answer_mean"":0.012096150716145893,""original/answer_sum"":0.022735595703125}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""unresolved"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",False,False,False
FD-3169-Q02-F1-O-P2-C,False,False,False,scope_total_bridge,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P2-H""}]","{""ab_forward/answer_sum"":0.47808074951171875,""ab_reverse/answer_sum"":0.7734947204589844,""ncc"":-0.1116105430049712,""original/answer_mean"":-0.20242411295572915,""original/answer_sum"":-0.7207870483398438}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
FD-3169-Q02-F1-O-X2-sH,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X2-H""}]","{""ab_forward/answer_sum"":0.6597118377685547,""ab_reverse/answer_sum"":1.3382720947265625,""ncc"":-0.055556292022199916,""original/answer_mean"":-0.09014180501302077,""original/answer_sum"":-0.40024566650390625}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q02-F1-O-X2-sA,False,False,False,scope_total_bridge,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X2-A""}]","{""ab_forward/answer_sum"":1.1072425842285156,""ab_reverse/answer_sum"":2.2515907287597656,""ncc"":-0.004523741574653517,""original/answer_mean"":-0.04714914957682281,""original/answer_sum"":-0.2599639892578125}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""unresolved"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,False
FD-3169-Q02-F1-O-X2-I,False,False,False,scope_total_bridge,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q02-F1-X2-H""}]","{""ab_forward/answer_sum"":-0.44753074645996094,""ab_reverse/answer_sum"":-0.9133186340332031,""ncc"":-0.0510325504475464,""original/answer_mean"":-0.04299265543619796,""original/answer_sum"":-0.14028167724609375}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",True,True,True
FD-3169-Q02-F1-O-X2-C,False,False,False,scope_total_bridge,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X2-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X2-H""}]","{""ab_forward/answer_sum"":0.8834772109985352,""ab_reverse/answer_sum"":1.794931411743164,""ncc"":-0.030040016798426716,""original/answer_mean"":-0.06864547729492179,""original/answer_sum"":-0.3301048278808594}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q03-F1-O-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""}]","{""ab_forward/answer_sum"":-2.0336341857910156,""ab_reverse/answer_sum"":-1.1244354248046875,""ncc"":0.04819351116768322,""original/answer_mean"":-0.07221043904622382,""original/answer_sum"":-0.3566780090332031}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q03-F1-P1-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-P1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-P1-H""}]","{""ab_forward/answer_sum"":-2.1018447875976562,""ab_reverse/answer_sum"":-2.4560928344726562,""ncc"":0.044867188387025525,""original/answer_mean"":-0.07102177937825527,""original/answer_sum"":-0.3276634216308594}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q03-F1-X1-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-X1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-X1-H""}]","{""ab_forward/answer_sum"":-2.25360107421875,""ab_reverse/answer_sum"":-2.166881561279297,""ncc"":0.03401040841378711,""original/answer_mean"":-0.06970596313476562,""original/answer_sum"":-0.3130226135253906}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q03-F1-P2-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-P2-H""}]","{""ab_forward/answer_sum"":-2.350749969482422,""ab_reverse/answer_sum"":-2.3483200073242188,""ncc"":0.046421580485921154,""original/answer_mean"":-0.07171122233072913,""original/answer_sum"":-0.3297271728515625}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q03-F1-X2-delta,False,False,False,within_query_word_pair,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-X2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-X2-H""}]","{""ab_forward/answer_sum"":-2.368053436279297,""ab_reverse/answer_sum"":-1.9230766296386719,""ncc"":0.03467698244865236,""original/answer_mean"":-0.0776870727539063,""original/answer_sum"":-0.35710906982421875}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""negative"",""ncc"":""positive"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,False,True
FD-3169-Q03-F1-P1-X1-sH,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-P1-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-X1-H""}]","{""ab_forward/answer_sum"":0.3013153076171875,""ab_reverse/answer_sum"":0.4688835144042969,""ncc"":0.02392192886805633,""original/answer_mean"":0.050066630045572935,""original/answer_sum"":0.1556854248046875}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,False,True
FD-3169-Q03-F1-P1-X1-sA,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-P1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-X1-A""}]","{""ab_forward/answer_sum"":0.45307159423828125,""ab_reverse/answer_sum"":0.1796722412109375,""ncc"":0.03477870884129475,""original/answer_mean"":0.04875081380208329,""original/answer_sum"":0.14104461669921875}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,True,True
FD-3169-Q03-F1-P1-X1-I,False,False,False,scope_matched,"[{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-P1-A""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-P1-H""},{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-X1-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-X1-H""}]","{""ab_forward/answer_sum"":-0.15175628662109375,""ab_reverse/answer_sum"":0.2892112731933594,""ncc"":-0.010856779973238417,""original/answer_mean"":0.0013158162434896425,""original/answer_sum"":0.01464080810546875}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""unresolved"",""original/answer_sum"":""positive""}",False,False,False
FD-3169-Q03-F1-P1-X1-C,False,False,False,scope_matched,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q03-F1-P1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q03-F1-P1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-X1-H""}]","{""ab_forward/answer_sum"":0.3771934509277344,""ab_reverse/answer_sum"":0.3242778778076172,""ncc"":0.02935031885467554,""original/answer_mean"":0.049408721923828114,""original/answer_sum"":0.14836502075195312}","{""ab_forward/answer_sum"":""positive"",""ab_reverse/answer_sum"":""positive"",""ncc"":""positive"",""original/answer_mean"":""positive"",""original/answer_sum"":""positive""}",True,False,True
FD-3169-Q03-F1-P2-X2-sH,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-P2-H""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-X2-H""}]","{""ab_forward/answer_sum"":-0.21889114379882812,""ab_reverse/answer_sum"":0.4705009460449219,""ncc"":-0.07161673456339201,""original/answer_mean"":-0.016524251302083348,""original/answer_sum"":-0.01871490478515625}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""negative""}",False,True,True
FD-3169-Q03-F1-P2-X2-sA,False,False,False,scope_matched,"[{""coefficient"":-1.0,""condition_id"":""FQD-FD-3169-Q03-F1-P2-A""},{""coefficient"":1.0,""condition_id"":""FQD-FD-3169-Q03-F1-X2-A""}]","{""ab_forward/answer_sum"":-0.20158767700195312,""ab_reverse/answer_sum"":0.045257568359375,""ncc"":-0.05987213652612322,""original/answer_mean"":-0.010548400878906183,""original/answer_sum"":0.0086669921875}","{""ab_forward/answer_sum"":""negative"",""ab_reverse/answer_sum"":""positive"",""ncc"":""negative"",""original/answer_mean"":""negative"",""original/answer_sum"":""positive""}",False,True,True
