label,TEXT
5,又累又毒的环境你们受得了？
3,嘴上说女权但对男性崇拜不已的人，我能有什么看法？当然是喜欢这种小傻瓜啦
0,我人在欧洲，我跟你说，那些黑皮专门抢偷杀奸中国人
5,过度贫穷和富有，都是原罪
1,学习韩国人偷东西吗
5,都是极端男权家暴打孩子我们温和男权不干这种事
1,发达地区上海被黑的多惨，北京澳门香港广州都还好
2,我讨厌，并且如果有男同试图在我面前秀恩爱的时候我会给出警告，比如告诉他们我觉得他们这样很恶心，可不可以不要在我的面前亲热，如果他们不听，我会直接动手
4,中国人不喜欢二五仔不是很正常吗？
1,其实觉得吉林真的没啥存在感，在外地也很少遇到吉林人?
5,瞅那些脑子不正常的人干嘛啊？让自己生气多不值得啊
0,嘿砸肿本身就不该存在
5,说实话，我小红书微博关注的美女的对象都是鲜肉帅哥。我真的羡慕不已啊😅
3,孙吧不是一天两天被女权围攻了，慌什么
5,我们都是家暴男捏
3,这些女人给黑人下崽，不知道也是害了自己的孩子。她们找黑人男友也是为了显示自己的与众不同能谈朋友谈到国际上的与众不同的优越感而已。她们内心自己也知道中国社会是不会认同它们的同族的。她们的孩子在中国生活在这个跟它们外表就不一样的中国孩子的生活空间中，只会遭到所有人的孤立与歧视而且随着黑人越来越多，也随之而来社会问题越来越多，更多的人已经看清了这个种族好吃懒做的真面目只会让更多中国人对这个种族厌恶的人也越来越多。所以它们的崽子只会在排挤中成长。
1,那为什么知乎上总有北方人说什么“江南系资本、江南系媒体”黑东北？ [瑟瑟发抖]
0,中国56族5000年都一个祖先，黑人是哪个啊？
4,会被周围人瞧不起，染上艾滋病。
3,要不是亲眼所见，我也不相信，这还得从我在十一点吃烧烤，看见一个黑人搂两个妹子说起…………
4,这种就是腐癌，磕CP的前提不是自己也得是同性恋
3,看到你把国外贬低中国女性的水文当成圣经，应该有很多人也就放心了😆
0,黑命也是命，问题是黑人有没有把亚洲人的命当命看？
2,对对对 你们就是道德模范人上人 梅毒传播率最高就是你们这帮同性恋你们的存在的目的就是削减中国的人口对吧？ 
3,想给阿娜上坟捏
0,黑蛆无孔不入。只等潳令。
3,你得知道，杨笠作为一个公众人物，最重要的不是她说的话的本意是什么，而是被大潮流理解成了什么。如果杨笠和你现在做的一样，也出来大力解释的话，毫无疑问回挽回她在男性心目中的形象一点点，但是热度会骤降，钱会少挣，所以为了挣大钱她也不会出来解释，更有可能的是她故意用这种模棱两可的话来又当又立。所以，没什么好洗的，她自己就是想让自己的话被那么认为，还让人觉得不是她的本意，否则现在这种话就不至于被用得着么广泛了
5,原来是好友犯罪后被枪毙，尸体被卖给了医学院
4,有内部汉奸，故意的
5,两个女生，随所有条件都一样，一个是白人一个是黄种人，你选哪个当老婆
0,想问一下你这个找黑人的室友好看吗？人正常吗
1,既然你们这么厉害，先把在南方打工数不胜数的北方人都请回北方去吧，别留在南蛮之地委屈了自己又为南方人贡献经济了😄
2,很多同性恋，特别是母零。这一辈子都想当女人。就开始学一些女人的特征，开始假装自己是一个女王。想了半天女人的特征到底是什么呢？没有想到自信没有想到包容没有想到善良也没有想到温柔，却学到了泼妇的刻薄。以及淫妇的放纵。
3,欧美主体民族基本没多少了，现在都是混血民族了，这都是拜女拳的服，现在他们只不过想让我们也一样而已。
0,他们爆发力确实厉害，但世界不需要那么多运动员。而且以后也不徒手格斗（他们用冷兵器也不占优）他们的优点反而更易犯罪
3,谈恋爱也就算了，找老婆还找强势脾气的纯属自杀
0,很好的解释了为什么会出现那么多eg的原因，兄弟们怎么看
5,看不出来吗，作者就是专业打拳的啊，不是说是男是女，这是一个组织，专门挑拨男女对立，不该死吗，别让我遇见你，我进去坐牢也得把你弄死
5,东北真的实惨，我们河南也很惨啊，无缘无故被搞
0,霓虹也就80年代初对默有强力管制，现在也不行了，你看奥运会旗手都有默了
5,真可怜，摊上这么一个不正常的女人
0,匈奴汉国的刘渊。也是一个汉化之人。他的继任者骨子里改不掉。
1,上海是唯一一个本地人在本地说本地话，要被说排外的城市，❤️❤️❤️
5,没说不对。只说作为男性无法接受这个。你愿意那是你的自由，我不接受那是我的自由。所以没有批判，如果有请指出来，我与你一同批判他的错误言论。如果没有，那么请修改你自己的言论，毕竟喷神没有批判对错。
5,一个人的圈子是很小的，你没接触过，不代表没有。不要试图把这件事，往小了说，这不是一件小事，你这种态度让人十分怀疑，，，，，😓
4,无可救药之人不需要改变，艾滋中自生自灭
5,自己年薪二十万那是自己说的
1,西安，武汉，江苏人家之间都好着，就喜欢黑你河南是吧😄
5,异性恋是掰不弯的，就像同性恋是掰不直的，我们要倡导同性恋和异性恋是平等的，而不是倡导同性恋更好贵，实际上好像也极少数倡导同性恋更好贵
5,你还是太年轻了，没有格局。
5,生理反感，但是理智教会我尊重他人。就好比生理上想躺平，但是大脑让我继续努力。
1,所以你就黑上海😅
5,男权是平权，不是父权，谢谢。
5,生活方式习惯语言的差异是误解的根源，几个熟悉的河南朋友在我们这做小生意干的不错，和周围的人也相处融洽，不和谐都在网络上，现实几乎遇不到
5,之后那女的就一直在后面骂我，就刚才的事，应该没啥后续了，有后续我在吱两声。
3,easy罢了
5,刷到這層樓，感覺特別生動😅
3,并且照你这样说，剩下的女人全都是不爱国的，那你为何不说剩下的男人呢？知乎唯一让人讨厌的大概就是男权主义太重吧！
5,总结：农业大省，人口较多，经济不太发达
5,人伦人伦，没听说过狗伦，所以人作为高等的生物受到的束缚就多，狗没那么高等，受到的束缚就低，人大可不必学狗
5,最好都走，我是这么想的
1,所以上海是穷山恶水？？？？
5,刚才贴吧，抽风没办法回复你。只能先关注你，再给你回复。B站骂她，然后反手被举报封号，还是有点得不偿失的。也就只能在这儿骂骂她了。一击脱离是真的让人恼火。
5,是友军，但是没有加狗头，厚葬
3,接盘二字就涉及性别歧视了，不要这么说好不好
5,那还不是东北影视人才多，硬把普通话，说成东北话，孙红雷那个征服明明是发生在河北石家庄的事，他那一口东北话。直接就把人带到东北了。
4,我们不是种族歧视，是种族鄙视。我们不歧视他们，就像我不会歧视猫狗一样，不歧视不等于和其性交，如果不歧视成了一定要和其恋爱结婚生子，那我们穷光棍就太高兴了，可没有一位体面的小姐愿意嫁给我们，看来按某些人的逻辑歧视穷人是真歧视，比歧视黑人都歧视。
3,谁要跟她们摆烂？我之前的回答呼吁外娶。国女都把我私信炸了。外娶啊！外娶！划重点！
1,我见过无数的江苏人默认自己是日本的，不搞个夏日祭浑身不舒服😄
5,虽然黑人唱Rap比国内的rapper们正宗些，但本身这种音乐形式就偏小众，不存在什么特殊的享受吧
3,主要是杨笠这伙人搞性别对立，然后就是twitter上easy girl 等等，值得引起重视，黑人实在没法吐槽，广州地铁乌压压一片😄😄😄
5,这就是阳谋，你不防不行，防了也不能全身而退。
5,女士本身不是女性，这里的女士是lady。这句话本来就不是男女平等。
3,有这东西还要女人干嘛，现在的女人都不听话了，生了孩子都不负起一个做母亲的责任
1,这人真逗儿，把安徽都分成两半儿了，什么都是皖北的锅
4,幕刃和理客中一样恶心
4,艾呀，梅什么，湿不了[蹲]
1,这些坏事都是广东人干的！
0,外表可以。黑真是太丑
1,其实韩国人。。。娘炮。。。😄😄😄
5,这样的校领导不会有后代的，不害怕
5,东北，河南，山东历史地位普遍很高。东北重工业基地，共和国长子。山东GDP一直在前三，甚至干到过第一，河南历史底蕴身后，就像班里的高富帅，现在突然落魄了，肯定会有很多人讨论😅
1,呵，黑安徽江西最严重的也是你们那吧🤣那就不要怪别人反击
3,又一个LKD
0,你以为非洲人来中国，都是非洲酋长？？？酋长很高大上？？相对于中国来说，酋长就是中国的村长，多的不说，很多非洲人在中国，都是靠着中国留学金才来的
3,哈哈哈 你是揣着明白装糊涂吗 有不少媚黑女嘲笑国男几把小呢
0,非洲黑人的后代都回非洲去
5,中国好像临夏宁夏生育率高
3,喝多了会谈一下，正常社交应该不会。可就那么一下的谈论就可以导致她们社死了
3,2.好玩。非处在性方面懂的比处女多，也比处女放得开，更熟练或更乐意学各种不同姿势和玩法。一个字：爽
5,安徽池州也是这样，才从五线变四线
5,你说得河南人偷井盖才是无关紧要的，都带调侃的味道，但广东是在文化种族等方面被黑，你别混淆视听
1,长三角内部互黑很多年了，几年前刚来知乎时，南京和苏州和杭州吵得非常凶
3,唉，但nq觉得自己不能共情任何男性很棒。。。
